Year,Month,Day, Inflow volume [m3 d-1], Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as PO4 [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as phosphorus [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3], Inflow concentration of O2 [mg m-3],Inflow concentration of NO3 [mg m-3],Inflow concentration of NH4 [mg m-3], Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3], Inflow concentration of Ca2+ [mg m-3], Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3], Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]"," *Iron, water, unfiltered, recoverable [mg m-3]"," *Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
2001,4,16,411024.6917,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,17,494208.2603,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,18,643449.3686,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,19,452616.476,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,20,369432.9074,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,21,369432.9074,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,22,425704.145,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,23,354753.4542,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,24,298482.2166,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,25,256890.4323,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,26,228999.4711,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,27,217255.9085,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,28,200374.5372,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,29,178844.6724,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,30,170526.3156,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,1,163186.5889,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,2,154623.5745,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,3,148996.4508,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,4,139454.8061,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,5,126243.2982,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,6,116456.996,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,7,109851.242,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,8,112053.16,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,9,137497.5457,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,10,139944.1212,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,11,112053.16,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,12,501547.9869,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,13,491761.6847,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,14,222149.0596,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,15,156336.1774,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,16,130157.819,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,17,113765.7629,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,18,210160.8394,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,19,303375.3677,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,20,161229.3285,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,21,305821.9433,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,22,254443.8568,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,23,557819.2245,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,24,340074.0009,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,25,179578.6451,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,26,144103.2997,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,27,159516.7256,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,28,256890.4323,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,29,266676.7345,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,30,193034.8106,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,31,135784.9428,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,1,117680.2838,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,2,115967.6809,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,3,137986.8608,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,4,286249.3389,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,5,237073.1704,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,6,149241.1083,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,7,120860.832,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,8,101777.5427,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,9,87587.40455,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,10,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,11,112297.8176,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,12,128689.8737,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,13,144347.9572,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,14,138476.1759,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,15,115478.3658,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,16,106915.3514,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,17,171994.2609,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,18,151198.3687,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,19,108627.9542,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,20,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,21,77801.10236,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,22,298482.2166,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,23,369432.9074,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,24,322947.9721,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,25,188386.317,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,26,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,27,99575.62472,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,28,85874.80166,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,29,79269.04769,,,,,,,,,,,,,,,,,,,,,,,,
2001,6,30,77556.44481,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,1,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,2,113031.7902,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,3,98841.65206,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,4,79513.70525,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,5,72907.95127,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,6,69238.08795,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,7,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,8,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,9,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,10,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,11,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,12,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,13,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,14,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,15,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,16,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,17,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,18,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,19,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,20,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,21,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,22,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,23,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,24,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,25,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,26,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,27,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,28,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,29,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,30,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,31,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,1,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,2,23242.46769,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,3,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,4,20795.89214,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,5,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,6,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,7,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,8,20795.89214,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,9,17126.02882,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,10,15902.74105,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,11,13456.1655,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,12,12232.87773,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,13,12232.87773,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,14,13456.1655,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,15,13456.1655,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,16,12232.87773,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,17,20795.89214,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,18,17126.02882,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,19,63366.30664,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,20,118414.2564,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,21,98107.67939,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,22,62632.33398,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,23,57494.52533,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,24,52846.03179,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,25,51133.42891,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,26,49176.16847,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,27,55781.92245,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,28,110585.2147,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,29,79269.04769,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,30,77311.78725,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,31,59941.10088,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,1,162452.6163,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,2,120860.832,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,3,67036.16996,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,4,54558.63468,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,5,58473.15555,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,6,59941.10088,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,7,47708.22315,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,8,45016.99005,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,9,43059.72961,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,10,43059.72961,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,11,41836.44184,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,12,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,13,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,14,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,15,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,16,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,17,19572.60437,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,18,19572.60437,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,19,17126.02882,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,20,17126.02882,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,21,17126.02882,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,22,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,23,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,24,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,25,93459.18586,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,26,167590.4249,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,27,254443.8568,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,28,106426.0363,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,29,80003.02035,,,,,,,,,,,,,,,,,,,,,,,,
2001,9,30,63121.64909,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,1,50644.1138,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,2,43793.70227,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,3,40613.15406,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,4,39389.86629,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,5,43549.04472,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,6,183248.5084,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,7,105202.7485,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,8,67036.16996,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,9,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,10,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,11,43793.70227,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,12,47708.22315,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,13,46729.59293,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,14,46974.25048,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,15,121594.8046,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,16,127221.9284,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,17,125020.0104,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,18,243434.2668,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,19,130402.4766,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,20,115723.0233,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,21,170037.0004,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,22,278909.6122,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,23,191566.8653,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,24,129668.5039,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,25,161718.6436,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,26,1636759.04,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,27,736419.2393,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,28,393898.6629,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,29,217989.8811,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,30,149975.081,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,31,125264.668,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,1,105692.0636,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,2,117924.9413,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,3,182025.2206,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,4,167835.0825,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,5,121105.4895,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,6,99086.30961,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,7,89055.34987,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,8,86364.11677,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,9,97373.70673,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,10,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,11,83917.54123,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,12,74865.21171,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,13,69727.40306,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,14,68748.77284,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,15,82694.25345,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,16,94927.13118,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,17,85385.48656,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,18,76088.49948,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,19,87098.08944,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,20,237562.4855,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,21,224106.32,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,22,138720.8335,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,23,110095.8996,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,24,95661.10385,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,25,357200.0297,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,26,435490.4472,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,27,242210.9791,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,28,210405.497,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,29,543139.7712,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,30,915019.2542,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,1,839175.4123,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,2,435490.4472,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,3,283802.7633,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,4,215298.648,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,5,178600.0149,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,6,168813.7127,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,7,158293.4378,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,8,143369.327,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,9,140922.7514,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,10,122573.4349,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,11,115967.6809,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,12,114744.3931,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,13,117190.9687,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,14,313161.6699,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,15,2385411.157,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,16,792690.4769,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,17,966397.3407,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,18,2378071.431,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,19,1015328.852,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,20,787797.3258,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,21,687487.7284,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,22,491761.6847,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,23,472189.0804,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,24,1935241.257,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,25,738865.8149,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,26,457509.6271,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,27,354753.4542,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,28,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,29,330287.6987,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,30,305821.9433,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,31,281356.1878,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,256890.4323,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,281356.1878,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,281356.1878,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,305821.9433,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,10,856301.4411,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,11,1467945.328,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,12,831835.6856,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,13,733972.6638,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,14,611643.8865,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,15,562712.3756,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,16,587178.131,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,17,550479.4979,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,18,489315.1092,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,19,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,20,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,21,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,22,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,23,733972.6638,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,24,3425205.764,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,25,2189685.114,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,26,1052027.485,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,27,890553.4987,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,28,1122978.176,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,29,1511983.687,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,30,3253945.476,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,31,2099161.818,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,1,14434795.72,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,2,2984822.166,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,3,1223287.773,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,4,978630.2184,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,5,660575.3974,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,6,814709.6568,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,7,738865.8149,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,8,714400.0594,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,9,763331.5704,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,10,1054474.06,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,11,1910775.501,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,12,949271.3118,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,13,714400.0594,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,14,464849.3537,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,15,562712.3756,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,16,1100958.996,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,17,1076493.24,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,18,538246.6201,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,19,538246.6201,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,20,1247753.528,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,21,2691233.101,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,22,1712602.882,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,23,856301.4411,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,24,660575.3974,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,25,782904.1747,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,26,880767.1966,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,27,831835.6856,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,28,538246.6201,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,1,489315.1092,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,2,538246.6201,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,3,1957260.437,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,4,929698.7075,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,5,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,6,562712.3756,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,7,733972.6638,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,8,2079589.214,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,9,2935890.655,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,10,2691233.101,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,11,944378.1608,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,12,922358.9808,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,13,1100958.996,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,14,1122978.176,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,15,824495.959,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,16,924805.5564,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,17,672808.2752,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,18,596964.4332,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,19,574945.2533,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,20,814709.6568,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,21,1286898.737,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,22,778011.0236,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,23,604304.1599,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,24,618983.6131,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,25,638556.2175,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,26,653235.6708,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,27,2568904.323,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,28,1132764.478,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,29,1164569.96,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,30,2617835.834,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,31,1086279.542,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,1,826942.5345,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,2,956611.0385,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,3,5602658,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,4,1374975.457,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,5,922358.9808,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,6,782904.1747,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,7,663021.973,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,8,587178.131,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,9,628769.9153,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,10,748652.1171,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,11,513780.8647,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,12,450169.9005,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,13,1154783.658,,,,,,,,,,,,,,,,,,,,,,,,
