Station_Name,GODERICH, ONTARIO
2006-02-06,176.224,
2006-02-07,176.1,
2006-02-08,175.962,
2006-02-09,176.001,
2006-02-10,175.955,
2006-02-11,175.932,
2006-02-12,175.946,
2006-02-13,175.989,
2006-02-14,175.963,
2006-02-15,175.965,
2006-02-16,175.943,
2006-02-17,176.037,
2006-02-18,176.109,
2006-02-19,176.046,
2006-02-20,176.029,
2006-02-21,175.996,
2006-02-22,175.941,
2006-02-23,175.972,
2006-02-24,175.979,
2006-02-25,175.996,
2006-02-26,175.974,
2006-02-27,175.99,
2006-02-28,175.989,
2006-03-01,175.977,
2006-03-02,175.945,
2006-03-03,175.943,
2006-03-04,175.996,
2006-03-05,175.956,
2006-03-06,175.923,
2006-03-07,175.912,
2006-03-08,175.862,
2006-03-09,175.859,
2006-03-10,175.941,
2006-03-11,175.921,
2006-03-12,175.913,
2006-03-13,175.927,
2006-03-14,176.102,
2006-03-15,176.207,
2006-03-16,176.07,
2006-03-17,175.994,
2006-03-18,176.066,
2006-03-19,176.111,
2006-03-20,176.024,
2006-03-21,175.974,
2006-03-22,176.008,
2006-03-23,175.983,
2006-03-24,175.967,
2006-03-25,176.002,
2006-03-26,175.986,
2006-03-27,175.966,
2006-03-28,175.956,
2006-03-29,175.958,
2006-03-30,175.945,
2006-03-31,175.89,
2006-04-01,176.003,
2006-04-02,175.974,
2006-04-03,175.985,
2006-04-04,176.101,
2006-04-05,176.087,
2006-04-06,176.02,
2006-04-07,176.015,
2006-04-08,176.022,
2006-04-09,176.028,
2006-04-10,176.006,
2006-04-11,175.966,
2006-04-12,175.976,
2006-04-13,176.054,
2006-04-14,176.024,
2006-04-15,176.059,
2006-04-16,176.05,
2006-04-17,176.024,
2006-04-18,176.049,
2006-04-19,176.031,
2006-04-20,176.041,
2006-04-21,176.042,
2006-04-22,176.059,
2006-04-23,176.061,
2006-04-24,176.083,
2006-04-25,176.1,
2006-04-26,176.101,
2006-04-27,176.097,
2006-04-28,176.048,
2006-04-29,176.03,
2006-04-30,175.99,
2006-05-01,176.001,
2006-05-02,176.046,
2006-05-03,176.065,
2006-05-04,176.076,
2006-05-05,176.085,
2006-05-06,176.089,
2006-05-07,176.047,
2006-05-08,176.045,
2006-05-09,176.027,
2006-05-10,176.033,
2006-05-11,176.024,
2006-05-12,175.993,
2006-05-13,176.058,
2006-05-14,176.093,
2006-05-15,176.119,
2006-05-16,176.143,
2006-05-17,176.142,
2006-05-18,176.168,
2006-05-19,176.191,
2006-05-20,176.184,
2006-05-21,176.271,
2006-05-22,176.207,
2006-05-23,176.16,
2006-05-24,176.117,
2006-05-25,176.105,
2006-05-26,176.131,
2006-05-27,176.139,
2006-05-28,176.107,
2006-05-29,176.13,
2006-05-30,176.148,
2006-05-31,176.162,
2006-06-01,176.172,
2006-06-02,176.176,
2006-06-03,176.19,
2006-06-04,176.18,
2006-06-05,176.178,
2006-06-06,176.169,
2006-06-07,176.153,
2006-06-08,176.192,
2006-06-09,176.197,
2006-06-10,176.169,
2006-06-11,176.168,
2006-06-12,176.156,
2006-06-13,176.166,
2006-06-14,176.163,
2006-06-15,176.144,
2006-06-16,176.116,
2006-06-17,176.14,
2006-06-18,176.139,
2006-06-19,176.182,
2006-06-20,176.189,
2006-06-21,176.124,
2006-06-22,176.181,
2006-06-23,176.191,
2006-06-24,176.158,
2006-06-25,176.162,
2006-06-26,176.177,
2006-06-27,176.169,
2006-06-28,176.175,
2006-06-29,176.189,
2006-06-30,176.188,
2006-07-01,176.155,
2006-07-02,176.207,
2006-07-03,176.186,
2006-07-04,176.188,
2006-07-05,176.212,
2006-07-06,176.179,
2006-07-07,176.166,
2006-07-08,176.173,
2006-07-09,176.182,
2006-07-10,176.189,
2006-07-11,176.166,
2006-07-12,176.177,
2006-07-13,176.178,
2006-07-14,176.177,
2006-07-15,176.179,
2006-07-16,176.195,
2006-07-17,176.192,
2006-07-18,176.224,
2006-07-19,176.173,
2006-07-20,176.192,
2006-07-21,176.218,
2006-07-22,176.187,
2006-07-23,176.168,
2006-07-24,176.164,
2006-07-25,176.203,
2006-07-26,176.18,
2006-07-27,176.209,
2006-07-28,176.188,
2006-07-29,176.22,
2006-07-30,176.202,
2006-07-31,176.199,
2006-08-01,176.212,
2006-08-02,176.226,
2006-08-03,176.238,
2006-08-04,176.239,
2006-08-05,176.221,
2006-08-06,176.189,
2006-08-07,176.264,
2006-08-08,176.21,
2006-08-09,176.174,
2006-08-10,176.216,
2006-08-11,176.138,
2006-08-12,176.148,
2006-08-13,176.144,
2006-08-14,176.158,
2006-08-15,176.219,
2006-08-16,176.179,
2006-08-17,176.147,
2006-08-18,176.148,
2006-08-19,176.162,
2006-08-20,176.166,
2006-08-21,176.156,
2006-08-22,176.163,
2006-08-23,176.133,
2006-08-24,176.108,
2006-08-25,176.099,
2006-08-26,176.026,
2006-08-27,176.111,
2006-08-28,176.121,
2006-08-29,176.11,
2006-08-30,176.099,
2006-08-31,176.062,
2006-09-01,176.051,
2006-09-02,176.047,
2006-09-03,176.065,
2006-09-04,176.069,
2006-09-05,176.063,
2006-09-06,176.09,
2006-09-07,176.042,
2006-09-08,176.091,
2006-09-09,176.069,
2006-09-10,176.022,
2006-09-11,175.978,
2006-09-12,175.944,
2006-09-13,176.001,
2006-09-14,176.042,
2006-09-15,176.028,
2006-09-16,176.015,
2006-09-17,175.991,
2006-09-18,176.054,
2006-09-19,176.105,
2006-09-20,176.132,
2006-09-21,176.067,
2006-09-22,175.982,
2006-09-23,175.983,
2006-09-24,176.093,
2006-09-25,176.095,
2006-09-26,176.089,
2006-09-27,176.042,
2006-09-28,176.075,
2006-09-29,176.041,
2006-09-30,175.994,
2006-10-01,176.053,
2006-10-02,175.999,
2006-10-03,176.033,
2006-10-04,176.05,
2006-10-05,176.023,
2006-10-06,176.03,
2006-10-07,176.004,
2006-10-08,176.009,
2006-10-09,176.062,
2006-10-10,175.995,
2006-10-11,176.001,
2006-10-12,176.112,
2006-10-13,176.144,
2006-10-14,176.203,
2006-10-15,176.079,
2006-10-16,175.995,
2006-10-17,175.938,
2006-10-18,176.001,
2006-10-19,176.051,
2006-10-20,176.037,
2006-10-21,176.007,
2006-10-22,176.038,
2006-10-23,176.135,
2006-10-24,176.133,
2006-10-25,176.058,
2006-10-26,176.01,
2006-10-27,175.973,
2006-10-28,176.105,
2006-10-29,176.19,
2006-10-30,176.054,
2006-10-31,175.991,
2006-11-01,176.076,
2006-11-02,176.089,
2006-11-03,176.089,
2006-11-04,175.973,
2006-11-05,175.953,
2006-11-06,175.944,
2006-11-07,175.941,
2006-11-08,175.944,
2006-11-09,175.987,
2006-11-10,176.01,
2006-11-11,175.996,
2006-11-12,175.973,
2006-11-13,175.96,
2006-11-14,175.982,
2006-11-15,175.964,
2006-11-16,176.02,
2006-11-17,176.038,
2006-11-18,176.012,
2006-11-19,176.004,
2006-11-20,175.997,
2006-11-21,175.948,
2006-11-22,175.956,
2006-11-23,175.926,
2006-11-24,175.903,
2006-11-25,175.894,
2006-11-26,175.948,
2006-11-27,175.932,
2006-11-28,175.867,
2006-11-29,175.902,
2006-11-30,176.03,
2006-12-01,176.063,
2006-12-02,176.045,
2006-12-03,176.092,
2006-12-04,176.08,
2006-12-05,176.022,
2006-12-06,176.046,
2006-12-07,176.134,
2006-12-08,176.085,
2006-12-09,176.081,
2006-12-10,176.055,
2006-12-11,175.973,
2006-12-12,175.87,
2006-12-13,175.948,
2006-12-14,175.994,
2006-12-15,176.022,
2006-12-16,175.962,
2006-12-17,175.996,
2006-12-18,176.05,
2006-12-19,176.026,
2006-12-20,176.046,
2006-12-21,176.039,
2006-12-22,175.891,
2006-12-23,175.951,
2006-12-24,176.076,
2006-12-25,176.031,
2006-12-26,176.044,
2006-12-27,176.053,
2006-12-28,176.046,
2006-12-29,175.965,
2006-12-30,175.981,
2006-12-31,175.926,
2007-01-01,175.98,
2007-01-02,176.052,
2007-01-03,176.051,
2007-01-04,176.022,
2007-01-05,176.021,
2007-01-06,176.06,
2007-01-07,176.047,
2007-01-08,176.083,
2007-01-09,176.185,
2007-01-10,176.169,
2007-01-11,175.969,
2007-01-12,176.044,
2007-01-13,176.041,
2007-01-14,176.014,
2007-01-15,176.025,
2007-01-16,176.055,
2007-01-17,176.077,
2007-01-18,176.081,
2007-01-19,176.164,
2007-01-20,176.141,
2007-01-21,175.982,
2007-01-22,176.001,
2007-01-23,176.079,
2007-01-24,176.082,
2007-01-25,176.038,
2007-01-26,175.981,
2007-01-27,176.028,
2007-01-28,176.04,
2007-01-29,176.037,
2007-01-30,176.017,
2007-01-31,176.053,
2007-02-01,176.033,
2007-02-02,176.013,
2007-02-03,176.08,
2007-02-04,176.105,
2007-02-05,176.158,
2007-02-06,176.077,
2007-02-07,176.074,
2007-02-08,176.128,
2007-02-09,176.087,
2007-02-10,176.028,
2007-02-11,175.986,
2007-02-12,175.995,
2007-02-13,175.912,
2007-02-14,175.968,
2007-02-15,176.046,
2007-02-16,176.004,
2007-02-17,176.002,
2007-02-18,176.021,
2007-02-19,175.871,
2007-02-20,175.926,
2007-02-21,175.895,
2007-02-22,176.012,
2007-02-23,176.01,
2007-02-24,175.919,
2007-02-25,175.797,
2007-02-26,175.783,
2007-02-27,175.872,
2007-02-28,175.917,
2007-03-01,175.798,
2007-03-02,175.715,
2007-03-03,175.895,
2007-03-04,176.02,
2007-03-05,176.174,
2007-03-06,176.02,
2007-03-07,175.934,
2007-03-08,175.952,
2007-03-09,175.843,
2007-03-10,175.912,
2007-03-11,175.955,
2007-03-12,175.916,
2007-03-13,175.896,
2007-03-14,175.965,
2007-03-15,175.99,
2007-03-16,175.938,
2007-03-17,175.977,
2007-03-18,175.994,
2007-03-19,175.956,
2007-03-20,175.998,
2007-03-21,175.845,
2007-03-22,175.933,
2007-03-23,175.979,
2007-03-24,175.954,
2007-03-25,175.925,
2007-03-26,175.912,
2007-03-27,175.996,
2007-03-28,175.972,
2007-03-29,175.928,
2007-03-30,175.975,
2007-03-31,175.967,
2007-04-01,175.901,
2007-04-02,175.988,
2007-04-03,176.02,
2007-04-04,176.035,
2007-04-05,176.194,
2007-04-06,176.139,
2007-04-07,176.102,
2007-04-08,176.096,
2007-04-09,176.078,
2007-04-10,176.043,
2007-04-11,175.969,
2007-04-12,175.94,
2007-04-13,176.091,
2007-04-14,176.09,
2007-04-15,176.069,
2007-04-16,176.167,
2007-04-17,176.098,
2007-04-18,176.069,
2007-04-19,176.074,
2007-04-20,176.054,
2007-04-21,176.046,
2007-04-22,176.014,
2007-04-23,176.034,
2007-04-24,176.072,
2007-04-25,176.042,
2007-04-26,176.049,
2007-04-27,176.046,
2007-04-28,176.092,
2007-04-29,176.076,
2007-04-30,176.101,
2007-05-01,176.053,
2007-05-02,176.078,
2007-05-03,176.076,
2007-05-04,176.051,
2007-05-05,176.069,
2007-05-06,176.043,
2007-05-07,176.027,
2007-05-08,176.056,
2007-05-09,176.068,
2007-05-10,176.078,
2007-05-11,176.103,
2007-05-12,176.082,
2007-05-13,176.073,
2007-05-14,176.04,
2007-05-15,176.079,
2007-05-16,176.127,
2007-05-17,176.112,
2007-05-18,176.103,
2007-05-19,176.106,
2007-05-20,176.108,
2007-05-21,176.074,
2007-05-22,176.046,
2007-05-23,176.06,
2007-05-24,176.064,
2007-05-25,176.099,
2007-05-26,176.09,
2007-05-27,176.065,
2007-05-28,176.115,
2007-05-29,176.068,
2007-05-30,176.061,
2007-05-31,176.076,
2007-06-01,176.085,
2007-06-02,176.083,
2007-06-03,176.075,
2007-06-04,176.103,
2007-06-05,176.152,
2007-06-06,176.121,
2007-06-07,176.052,
2007-06-08,176.11,
2007-06-09,176.131,
2007-06-10,176.1,
2007-06-11,176.11,
2007-06-12,176.108,
2007-06-13,176.118,
2007-06-14,176.104,
2007-06-15,176.086,
2007-06-16,176.088,
2007-06-17,176.1,
2007-06-18,176.065,
2007-06-19,176.128,
2007-06-20,176.144,
2007-06-21,176.133,
2007-06-22,176.128,
2007-06-23,176.099,
2007-06-24,176.101,
2007-06-25,176.099,
2007-06-26,176.095,
2007-06-27,176.116,
2007-06-28,176.13,
2007-06-29,176.083,
2007-06-30,176.121,
2007-07-01,176.085,
2007-07-02,176.076,
2007-07-03,176.067,
2007-07-04,176.077,
2007-07-05,176.102,
2007-07-06,176.104,
2007-07-07,176.093,
2007-07-08,176.087,
2007-07-09,176.123,
2007-07-10,176.083,
2007-07-11,176.149,
2007-07-12,176.148,
2007-07-13,176.13,
2007-07-14,176.124,
2007-07-15,176.145,
2007-07-16,176.114,
2007-07-17,176.103,
2007-07-18,176.095,
2007-07-19,176.14,
2007-07-20,176.126,
2007-07-21,176.106,
2007-07-22,176.096,
2007-07-23,176.086,
2007-07-24,176.076,
2007-07-25,176.061,
2007-07-26,176.032,
2007-07-27,176.062,
2007-07-28,176.069,
2007-07-29,176.06,
2007-07-30,176.056,
2007-07-31,176.075,
2007-08-01,176.056,
2007-08-02,176.07,
2007-08-03,176.086,
2007-08-04,176.062,
2007-08-05,176.015,
2007-08-06,176.054,
2007-08-07,176.037,
2007-08-08,176.063,
2007-08-09,176.044,
2007-08-10,176.034,
2007-08-11,176.035,
2007-08-12,176.037,
2007-08-13,176.077,
2007-08-14,176.03,
2007-08-15,176.046,
2007-08-16,176.046,
2007-08-17,176.076,
2007-08-18,176.029,
2007-08-19,175.999,
2007-08-20,175.944,
2007-08-21,175.937,
2007-08-22,175.961,
2007-08-23,175.98,
2007-08-24,176.029,
2007-08-25,176.047,
2007-08-26,176.057,
2007-08-27,176.006,
2007-08-28,175.994,
2007-08-29,176.037,
2007-08-30,176.031,
2007-08-31,176.014,
2007-09-01,175.998,
2007-09-02,175.996,
2007-09-03,176.045,
2007-09-04,176.013,
2007-09-05,175.959,
2007-09-06,175.98,
2007-09-07,175.985,
2007-09-08,176.069,
2007-09-09,176.001,
2007-09-10,176.019,
2007-09-11,176.052,
2007-09-12,176.108,
2007-09-13,176.001,
2007-09-14,176.039,
2007-09-15,176.072,
2007-09-16,175.999,
2007-09-17,175.958,
2007-09-18,175.894,
2007-09-19,175.942,
2007-09-20,175.958,
2007-09-21,175.889,
2007-09-22,175.975,
2007-09-23,175.968,
2007-09-24,175.907,
2007-09-25,175.94,
2007-09-26,175.983,
2007-09-27,175.941,
2007-09-28,175.986,
2007-09-29,175.931,
2007-09-30,175.87,
2007-10-01,175.881,
2007-10-02,175.899,
2007-10-03,175.928,
2007-10-04,175.942,
2007-10-05,175.899,
2007-10-06,175.921,
2007-10-07,175.917,
2007-10-08,175.925,
2007-10-09,175.966,
2007-10-10,175.979,
2007-10-11,175.968,
2007-10-12,175.943,
2007-10-13,176.021,
2007-10-14,175.953,
2007-10-15,175.89,
2007-10-16,175.774,
2007-10-17,175.81,
2007-10-18,175.791,
2007-10-19,175.839,
2007-10-20,175.996,
2007-10-21,175.911,
2007-10-22,175.909,
2007-10-23,175.946,
2007-10-24,175.986,
2007-10-25,175.882,
2007-10-26,175.833,
2007-10-27,175.962,
2007-10-28,175.951,
2007-10-29,175.92,
2007-10-30,175.883,
2007-10-31,175.879,
2007-11-01,175.993,
2007-11-02,175.861,
2007-11-03,175.884,
2007-11-04,175.855,
2007-11-05,175.825,
2007-11-06,176.055,
2007-11-07,175.929,
2007-11-08,175.817,
2007-11-09,175.796,
2007-11-10,175.794,
2007-11-11,175.761,
2007-11-12,175.785,
2007-11-13,175.774,
2007-11-14,175.847,
2007-11-15,175.922,
2007-11-16,175.887,
2007-11-17,175.791,
2007-11-18,175.748,
2007-11-19,175.679,
2007-11-20,175.775,
2007-11-21,175.778,
2007-11-22,175.768,
2007-11-23,175.789,
2007-11-24,175.789,
2007-11-25,175.852,
2007-11-26,175.841,
2007-11-27,175.884,
2007-11-28,175.726,
2007-11-29,175.833,
2007-11-30,175.905,
2007-12-01,175.824,
2007-12-02,175.62,
2007-12-03,175.937,
2007-12-04,175.889,
2007-12-05,175.769,
2007-12-06,175.775,
2007-12-07,175.764,
2007-12-08,175.814,
2007-12-09,175.719,
2007-12-10,175.726,
2007-12-11,175.728,
2007-12-12,175.795,
2007-12-13,175.685,
2007-12-14,175.823,
2007-12-15,175.672,
2007-12-16,175.727,
2007-12-17,175.754,
2007-12-18,175.71,
2007-12-19,175.703,
2007-12-20,175.701,
2007-12-21,175.589,
2007-12-22,175.563,
2007-12-23,175.599,
2007-12-24,175.76,
2007-12-25,175.729,
2007-12-26,175.681,
2007-12-27,175.671,
2007-12-28,175.689,
2007-12-29,175.698,
2007-12-30,175.714,
2007-12-31,175.678,
2008-01-01,175.718,
2008-01-02,175.7,
2008-01-03,175.676,
2008-01-04,175.742,
2008-01-05,175.657,
2008-01-06,175.631,
2008-01-07,175.643,
2008-01-08,175.666,
2008-01-09,175.794,
2008-01-10,175.767,
2008-01-11,175.695,
2008-01-12,175.76,
2008-01-13,175.686,
2008-01-14,175.727,
2008-01-15,175.803,
2008-01-16,175.723,
2008-01-17,175.678,
2008-01-18,175.8,
2008-01-19,175.89,
2008-01-20,175.893,
2008-01-21,175.833,
2008-01-22,175.811,
2008-01-23,175.836,
2008-01-24,175.801,
2008-01-25,175.831,
2008-01-26,175.765,
2008-01-27,175.724,
2008-01-28,175.651,
2008-01-29,175.646,
2008-01-30,175.881,
2008-01-31,175.886,
2008-02-01,175.772,
2008-02-02,175.738,
2008-02-03,175.766,
2008-02-04,175.728,
2008-02-05,175.721,
2008-02-06,175.801,
2008-02-07,175.729,
2008-02-08,175.771,
2008-02-09,175.749,
2008-02-10,175.984,
2008-02-11,176.003,
2008-02-12,175.83,
2008-02-13,175.798,
2008-02-14,175.767,
2008-02-15,175.847,
2008-02-16,175.784,
2008-02-17,175.724,
2008-02-18,175.817,
2008-02-19,175.869,
2008-02-20,175.868,
2008-02-21,175.827,
2008-02-22,175.814,
2008-02-23,175.8,
2008-02-24,175.792,
2008-02-25,175.802,
2008-02-26,175.842,
2008-02-27,175.839,
2008-02-28,175.827,
2008-02-29,175.748,
2008-03-01,175.844,
2008-03-02,175.748,
2008-03-03,175.748,
2008-03-04,175.85,
2008-03-05,175.817,
2008-03-06,175.83,
2008-03-07,175.871,
2008-03-08,175.874,
2008-03-09,175.844,
2008-03-10,175.816,
2008-03-11,175.809,
2008-03-12,175.866,
2008-03-13,175.735,
2008-03-14,175.79,
2008-03-15,175.838,
2008-03-16,175.846,
2008-03-17,175.777,
2008-03-18,175.763,
2008-03-19,175.844,
2008-03-20,175.915,
2008-03-21,175.864,
2008-03-22,175.82,
2008-03-23,175.842,
2008-03-24,175.816,
2008-03-25,175.778,
2008-03-26,175.861,
2008-03-27,175.846,
2008-03-28,175.826,
2008-03-29,175.829,
2008-03-30,175.75,
2008-03-31,175.801,
2008-04-01,175.853,
2008-04-02,175.875,
2008-04-03,175.852,
2008-04-04,175.867,
2008-04-05,175.857,
2008-04-06,175.856,
2008-04-07,175.815,
2008-04-08,175.876,
2008-04-09,175.857,
2008-04-10,175.919,
2008-04-11,175.817,
2008-04-12,175.891,
2008-04-13,175.969,
2008-04-14,175.979,
2008-04-15,175.958,
2008-04-16,175.927,
2008-04-17,175.953,
2008-04-18,175.954,
2008-04-19,175.964,
2008-04-20,175.989,
2008-04-21,175.967,
2008-04-22,175.955,
2008-04-23,175.991,
2008-04-24,175.969,
2008-04-25,175.939,
2008-04-26,176.001,
2008-04-27,176.078,
2008-04-28,176.043,
2008-04-29,176.045,
2008-04-30,176.049,
2008-05-01,176.002,
2008-05-02,175.961,
2008-05-03,175.971,
2008-05-04,176.056,
2008-05-05,176.048,
2008-05-06,176.044,
2008-05-07,176.005,
2008-05-08,176.09,
2008-05-09,176.066,
2008-05-10,176.068,
2008-05-11,176.054,
2008-05-12,176.085,
2008-05-13,176.038,
2008-05-14,176.025,
2008-05-15,176.081,
2008-05-16,176.053,
2008-05-17,176.077,
2008-05-18,176.124,
2008-05-19,176.126,
2008-05-20,176.11,
2008-05-21,176.127,
2008-05-22,176.126,
2008-05-23,176.088,
2008-05-24,176.075,
2008-05-25,176.05,
2008-05-26,176.057,
2008-05-27,176.095,
2008-05-28,176.061,
2008-05-29,176.093,
2008-05-30,176.063,
2008-05-31,176.086,
2008-06-01,176.115,
2008-06-02,176.094,
2008-06-03,176.081,
2008-06-04,176.072,
2008-06-05,176.047,
2008-06-06,176.064,
2008-06-07,176.084,
2008-06-08,176.153,
2008-06-09,176.125,
2008-06-10,176.17,
2008-06-11,176.168,
2008-06-12,176.107,
2008-06-13,176.115,
2008-06-14,176.195,
2008-06-15,176.185,
2008-06-16,176.236,
2008-06-17,176.239,
2008-06-18,176.236,
2008-06-19,176.218,
2008-06-20,176.206,
2008-06-21,176.198,
2008-06-22,176.219,
2008-06-23,176.228,
2008-06-24,176.221,
2008-06-25,176.2,
2008-06-26,176.23,
2008-06-27,176.214,
2008-06-28,176.214,
2008-06-29,176.248,
2008-06-30,176.273,
2008-07-01,176.235,
2008-07-02,176.245,
2008-07-03,176.27,
2008-07-04,176.237,
2008-07-05,176.237,
2008-07-06,176.234,
2008-07-07,176.223,
2008-07-08,176.235,
2008-07-09,176.278,
2008-07-10,176.261,
2008-07-11,176.245,
2008-07-12,176.221,
2008-07-13,176.311,
2008-07-14,176.3,
2008-07-15,176.247,
2008-07-16,176.27,
2008-07-17,176.27,
2008-07-18,176.278,
2008-07-19,176.284,
2008-07-20,176.276,
2008-07-21,176.294,
2008-07-22,176.302,
2008-07-23,176.296,
2008-07-24,176.291,
2008-07-25,176.29,
2008-07-26,176.318,
2008-07-27,176.317,
2008-07-28,176.303,
2008-07-29,176.272,
2008-07-30,176.286,
2008-07-31,176.309,
2008-08-01,176.289,
2008-08-02,176.304,
2008-08-03,176.291,
2008-08-04,176.26,
2008-08-05,176.279,
2008-08-06,176.302,
2008-08-07,176.308,
2008-08-08,176.299,
2008-08-09,176.333,
2008-08-10,176.366,
2008-08-11,176.313,
2008-08-12,176.302,
2008-08-13,176.293,
2008-08-14,176.279,
2008-08-15,176.277,
2008-08-16,176.282,
2008-08-17,176.284,
2008-08-18,176.288,
2008-08-19,176.254,
2008-08-20,176.225,
2008-08-21,176.227,
2008-08-22,176.181,
2008-08-23,176.207,
2008-08-24,176.259,
2008-08-25,176.241,
2008-08-26,176.207,
2008-08-27,176.183,
2008-08-28,176.169,
2008-08-29,176.203,
2008-08-30,176.211,
2008-08-31,176.195,
2008-09-01,176.175,
2008-09-02,176.175,
2008-09-03,176.207,
2008-09-04,176.199,
2008-09-05,176.19,
2008-09-06,176.23,
2008-09-07,176.221,
2008-09-08,176.246,
2008-09-09,176.238,
2008-09-10,176.218,
2008-09-11,176.173,
2008-09-12,176.197,
2008-09-13,176.174,
2008-09-14,176.226,
2008-09-15,176.256,
2008-09-16,176.249,
2008-09-17,176.287,
2008-09-18,176.231,
2008-09-19,176.185,
2008-09-20,176.243,
2008-09-21,176.201,
2008-09-22,176.181,
2008-09-23,176.171,
2008-09-24,176.153,
2008-09-25,176.196,
2008-09-26,176.176,
2008-09-27,176.177,
2008-09-28,176.189,
2008-09-29,176.151,
2008-09-30,176.182,
2008-10-01,176.242,
2008-10-02,176.257,
2008-10-03,176.258,
2008-10-04,176.218,
2008-10-05,176.173,
2008-10-06,176.124,
2008-10-07,176.065,
2008-10-08,176.064,
2008-10-09,176.177,
2008-10-10,176.172,
2008-10-11,176.092,
2008-10-12,176.079,
2008-10-13,176.094,
2008-10-14,176.18,
2008-10-15,176.141,
2008-10-16,176.196,
2008-10-17,176.131,
2008-10-18,176.104,
2008-10-19,176.083,
2008-10-20,176.132,
2008-10-21,176.195,
2008-10-22,176.075,
2008-10-23,176.016,
2008-10-24,175.986,
2008-10-25,176.042,
2008-10-26,176.11,
2008-10-27,176.178,
2008-10-28,176.169,
2008-10-29,176.172,
2008-10-30,176.076,
2008-10-31,176.111,
2008-11-01,176.065,
2008-11-02,175.971,
2008-11-03,175.983,
2008-11-04,175.997,
2008-11-05,176.008,
2008-11-06,175.988,
2008-11-07,175.97,
2008-11-08,176.048,
2008-11-09,176.121,
2008-11-10,176.186,
2008-11-11,176.09,
2008-11-12,175.968,
2008-11-13,175.951,
2008-11-14,176.019,
2008-11-15,176.086,
2008-11-16,176.123,
2008-11-17,176.112,
2008-11-18,176.054,
2008-11-19,176.023,
2008-11-20,176.132,
2008-11-21,176.121,
2008-11-22,176.096,
2008-11-23,175.999,
2008-11-24,176.007,
2008-11-25,176.088,
2008-11-26,176.112,
2008-11-27,176.05,
2008-11-28,176.08,
2008-11-29,176.027,
2008-11-30,175.963,
2008-12-01,175.973,
2008-12-02,176.009,
2008-12-03,176.001,
2008-12-04,176.071,
2008-12-05,176.071,
2008-12-06,176.032,
2008-12-07,176.12,
2008-12-08,175.928,
2008-12-09,175.963,
2008-12-10,176.004,
2008-12-11,175.988,
2008-12-12,176.06,
2008-12-13,175.933,
2008-12-14,175.909,
2008-12-15,176.023,
2008-12-16,176.083,
2008-12-17,176.005,
2008-12-18,176.023,
2008-12-19,175.989,
2008-12-20,175.921,
2008-12-21,176.041,
2008-12-22,176.128,
2008-12-23,175.961,
2008-12-24,175.981,
2008-12-25,176.064,
2008-12-26,175.93,
2008-12-27,175.908,
2008-12-28,176.045,
2008-12-29,176.109,
2008-12-30,176.162,
2008-12-31,176.131,
2009-01-01,175.991,
2009-01-02,176.083,
2009-01-03,176.086,
2009-01-04,175.961,
2009-01-05,176.07,
2009-01-06,176.054,
2009-01-07,176.028,
2009-01-08,176.083,
2009-01-09,176.078,
2009-01-10,176.024,
2009-01-11,176.028,
2009-01-12,176.028,
2009-01-13,176.111,
2009-01-14,176.082,
2009-01-15,176.093,
2009-01-16,176.121,
2009-01-17,175.985,
2009-01-18,176.042,
2009-01-19,176.092,
2009-01-20,176.073,
2009-01-21,176.051,
2009-01-22,176.051,
2009-01-23,176.064,
2009-01-24,176.092,
2009-01-25,176.084,
2009-01-26,176.041,
2009-01-27,176.035,
2009-01-28,176.037,
2009-01-29,176.007,
2009-01-30,176.061,
2009-01-31,176.006,
2009-02-01,175.993,
2009-02-02,176.05,
2009-02-03,176.065,
2009-02-04,176.052,
2009-02-05,176.007,
2009-02-06,175.978,
2009-02-07,175.937,
2009-02-08,176.043,
2009-02-09,176.003,
2009-02-10,175.906,
2009-02-11,176.008,
2009-02-12,176.121,
2009-02-13,176.08,
2009-02-14,176.05,
2009-02-15,176.071,
2009-02-16,176.08,
2009-02-17,176.016,
2009-02-18,176.015,
2009-02-19,176.185,
2009-02-20,176.213,
2009-02-21,176.075,
2009-02-22,176.119,
2009-02-23,176.161,
2009-02-24,176.048,
2009-02-25,175.981,
2009-02-26,176.053,
2009-02-27,176.13,
2009-02-28,176.081,
2009-03-01,176.135,
2009-03-02,176.129,
2009-03-03,176.094,
2009-03-04,176.064,
2009-03-05,175.985,
2009-03-06,176.048,
2009-03-07,176.084,
2009-03-08,176.086,
2009-03-09,176.134,
2009-03-10,176.083,
2009-03-11,176.149,
2009-03-12,176.206,
2009-03-13,176.109,
2009-03-14,176.124,
2009-03-15,176.118,
2009-03-16,176.112,
2009-03-17,176.067,
2009-03-18,176.137,
2009-03-19,176.186,
2009-03-20,176.127,
2009-03-21,176.099,
2009-03-22,176.146,
2009-03-23,176.073,
2009-03-24,175.977,
2009-03-25,175.961,
2009-03-26,176.11,
2009-03-27,176.134,
2009-03-28,176.165,
2009-03-29,176.146,
2009-03-30,176.233,
2009-03-31,176.135,
2009-04-01,176.077,
2009-04-02,176.173,
2009-04-03,176.296,
2009-04-04,176.331,
2009-04-05,176.245,
2009-04-06,176.278,
2009-04-07,176.278,
2009-04-08,176.28,
2009-04-09,176.243,
2009-04-10,176.222,
2009-04-11,176.203,
2009-04-12,176.207,
2009-04-13,176.172,
2009-04-14,176.179,
2009-04-15,176.225,
