,STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
3471,05JM009,EKAPO CREEK NEAR BROADVIEW,SK,8,D,,5.03880615e+01,-1.02661110e+02,3.08000000e+02,1.16000000e+02,0,0,500,500,10.0
3472,05JM010,EKAPO CREEK NEAR MARIEVAL,SK,8,A,D,5.05313911e+01,-1.02710060e+02,1.10000000e+03,4.41000000e+02,0,1,1004,647,10.0
3473,05JM011,QU'APPELLE RIVER AT MARIEVAL,SK,8,D,,5.05805588e+01,-1.02644440e+02,4.51000000e+04,1.46000000e+04,0,0,500,500,
3474,05JM012,KAPOSVAR CREEK NEAR ESTERHAZY,SK,8,D,,5.06491699e+01,-1.02038887e+02,1.70000000e+03,2.88000000e+02,0,0,,,
3475,05JM013,QU'APPELLE RIVER AT HYDE,SK,8,A,,5.06413918e+01,-1.02917503e+02,4.41000000e+04,1.41000000e+04,0,0,556,556,10.0
3476,05JM015,CUTARM CREEK NEAR SPY HILL,SK,8,A,D,5.05904198e+01,-1.01742859e+02,7.66000000e+02,3.98000000e+02,0,1,1004,647,10.0
3477,05JM018,ESTERHAZY INDEX RESERVOIR,SK,8,D,,5.07366714e+01,-1.02222221e+02,,1.81000000e+02,0,0,,,10.0
3478,05JM019,STOCKHOLM INDEX RESERVOIR,SK,8,D,,5.07522202e+01,-1.02280830e+02,8.29999983e-01,1.80000007e-01,0,0,647,647,10.0
3479,05KA001,CARROT RIVER NEAR KINISTINO,SK,8,A,D,5.29486084e+01,-1.05004997e+02,1.17000000e+03,4.32000000e+02,0,0,556,556,10.0
3480,05KA002,WATERHEN LAKE AT YOUNG'S FARM,SK,8,D,,5.29333305e+01,-1.05099998e+02,,,0,0,,,80.0
3481,05KA003,CARROT RIVER AT BEAULIEU'S FARM,SK,8,D,,5.28499985e+01,-1.05183327e+02,5.46000000e+02,1.38000000e+02,0,0,,,
3482,05KA004,DEAD RIVER NEAR KINISTINO,SK,8,D,,5.28166695e+01,-1.05083328e+02,3.21000000e+02,1.05000000e+02,0,0,,,10.0
3483,05KA005,MULLNER CREEK NEAR VERNDALE,SK,8,D,,5.25666695e+01,-1.05116669e+02,6.48000000e+02,,0,0,,,
3484,05KA006,LENORE LAKE NEAR DAYLESFORD,SK,8,D,,5.25027809e+01,-1.04927780e+02,,5.52000000e+02,0,0,,,10.0
3485,05KA007,WATERHEN MARSH CANAL NEAR KINISTINO,SK,8,D,,5.28777809e+01,-1.05037498e+02,,1.90000000e+02,0,0,,,
3486,05KA008,WATERHEN LAKE CANAL NEAR KINISTINO,SK,8,D,,5.29041710e+01,-1.05037498e+02,,2.00000000e+02,0,0,,,
3487,05KA009,GOOSEHUNTING CREEK NEAR BEATTY,SK,8,A,D,5.29077797e+01,-1.04838333e+02,5.10000000e+02,3.33000000e+02,0,0,556,556,10.0
3488,05KA010,WALDSEA LAKE NEAR HUMBOLDT,SK,8,A,,5.22697182e+01,-1.05189171e+02,2.14000000e+02,5.35999985e+01,0,0,556,556,35.0
3489,05KA011,LENORE LAKE NEAR MIDDLE LAKE,SK,8,A,,5.24925003e+01,-1.05014442e+02,2.22000000e+03,5.52000000e+02,0,0,556,556,35.0
3490,05KA012,WAKAW LAKE NEAR WAKAW,SK,8,A,,5.26447182e+01,-1.05626938e+02,2.33000000e+02,1.50000000e+02,0,0,556,556,35.0
3491,05KB001,MELFORT CREEK NEAR MELFORT,SK,8,D,D,5.28413887e+01,-1.04540558e+02,4.17000000e+02,3.04000000e+02,0,0,,,10.0
3492,05KB002,DOGHIDE RIVER NEAR TISDALE,SK,8,D,,5.28166695e+01,-1.04033333e+02,3.63000000e+02,3.56000000e+02,0,0,,,
3493,05KB003,CARROT RIVER NEAR ARMLEY,SK,8,A,D,5.31363907e+01,-1.04020828e+02,4.40000000e+03,2.45000000e+03,0,0,556,556,10.0
3494,05KB004,CARROT RIVER NEAR MYRHEIM'S FARM,SK,8,D,,5.30666695e+01,-1.04716667e+02,1.98000000e+03,8.67000000e+02,0,0,,,
3495,05KB005,BURNTOUT BROOK NEAR ARBORFIELD,SK,8,A,D,5.31044388e+01,-1.03679169e+02,3.05000000e+02,2.85000000e+02,0,0,556,556,10.0
3496,05KB006,LEATHER RIVER NEAR STAR CITY,SK,8,A,D,5.28422203e+01,-1.04239998e+02,1.65000000e+02,1.22000000e+02,0,0,556,556,10.0
3497,05KB007,MELFORT RESERVOIR OUTLET,SK,8,D,,5.28125000e+01,-1.04567497e+02,3.81000000e+02,2.78000000e+02,0,0,,,10.0
3498,05KB008,LITTLE BRIDGE CREEK NEAR ARMLEY,SK,8,D,,5.31577797e+01,-1.04171387e+02,8.70000000e+01,8.70000000e+01,0,0,556,556,10.0
3499,05KB009,DOGHIDE RIVER BELOW TISDALE,SK,8,D,D,5.28730583e+01,-1.04038063e+02,3.96000000e+02,3.92000000e+02,0,0,,,10.0
3500,05KB010,LEATHER RIVER BELOW PRESBYTERIAN RIVER,SK,8,D,D,5.30405617e+01,-1.04025833e+02,1.34000000e+03,1.22000000e+03,0,0,,,10.0
3501,05KB011,DOGHIDE RIVER NEAR RUNCIMAN,SK,8,A,D,5.29708290e+01,-1.04081940e+02,4.40000000e+02,4.34000000e+02,0,0,556,556,10.0
3502,05KB012,SWEETWATER CREEK NEAR STAR CITY,SK,8,D,D,5.28416710e+01,-1.04371941e+02,,5.15000000e+01,0,0,,,10.0
3503,05KB013,PRESBYTERIAN RIVER ABOVE LEATHER RIVER,SK,8,D,D,5.30166702e+01,-1.04019997e+02,,1.85000000e+02,0,0,,,10.0
3504,05KC001,CARROT RIVER NEAR SMOKY BURN,SK,8,A,D,5.34166718e+01,-1.03141670e+02,9.25000000e+03,7.12000000e+03,0,0,556,556,10.0
3505,05KC002,CONNELL CREEK NEAR CONNELL CREEK,SK,8,D,D,5.32202797e+01,-1.03425003e+02,3.54000000e+02,3.54000000e+02,0,0,,,10.0
3506,05KD001,SASKATCHEWAN RIVER AT NIPAWIN,SK,8,D,D,5.33666687e+01,-1.04038887e+02,2.87000000e+05,1.66000000e+05,0,0,,,
3507,05KD002,PETAIGAN RIVER BELOW PETAIGAN SCHOOL,SK,8,D,,5.35166702e+01,-1.03533333e+02,4.66000000e+02,4.65000000e+02,0,0,,,
3508,05KD003,SASKATCHEWAN RIVER BELOW TOBIN LAKE,SK,8,A,D,5.37071419e+01,-1.03298721e+02,2.89000000e+05,1.68000000e+05,0,1,647,647,10.0
3509,05KD004,TOBIN LAKE AT THE SPILLWAY,SK,8,A,,5.36571884e+01,-1.03395607e+02,2.88000000e+05,1.68000000e+05,0,1,647,647,110.0
3510,05KD005,SASKATCHEWAN RIVER ABOVE SIPANOK CHANNEL,SK,8,D,D,5.37138901e+01,-1.03266670e+02,2.87000000e+05,1.68000000e+05,0,0,500,500,
3511,05KD006,CODETTE RESERVOIR ABOVE THE SPILLWAY,SK,8,A,,5.33197212e+01,-1.04041939e+02,2.87000000e+05,1.66000000e+05,0,0,556,556,35.0
3512,05KD007,SASKATCHEWAN RIVER BELOW THE FORKS,SK,8,A,,5.32461090e+01,-1.05068329e+02,3.21000000e+05,,0,1,1010,647,35.0
3513,05KE001,WHITE FOX RIVER NEAR WHITE FOX,SK,8,D,,5.34530602e+01,-1.04107224e+02,2.33000000e+03,2.07000000e+03,0,0,556,556,
3514,05KE002,TORCH RIVER NEAR LOVE,SK,8,A,,5.35202789e+01,-1.04166939e+02,4.65000000e+03,4.65000000e+03,0,0,556,556,10.0
3515,05KE004,MOSSY RIVER NEAR CUMBERLAND HOUSE,SK,8,D,,5.41494408e+01,-1.03030563e+02,3.68000000e+03,3.68000000e+03,0,0,,,10.0
3516,05KE005,WHITE FOX RIVER NEAR GARRICK,SK,8,A,D,5.34222183e+01,-1.04341667e+02,1.87000000e+03,1.75000000e+03,0,0,556,556,10.0
3517,05KE006,BISSET CREEK NEAR CHOICELAND,SK,8,D,,5.34530602e+01,-1.04568611e+02,5.39000000e+02,5.38000000e+02,0,0,,,10.0
3518,05KE007,KELSEY CREEK NEAR GARRICK,SK,8,A,,5.34813919e+01,-1.04325829e+02,1.56000000e+02,1.18000000e+02,0,0,556,556,10.0
3519,05KE008,CANDLE LAKE AT CANDLE LAKE,SK,8,A,,5.37694397e+01,-1.05303886e+02,1.69000000e+03,1.69000000e+03,0,0,556,556,35.0
3520,05KE009,LOWER FISHING LAKE ON THE HANSON LAKE ROAD,SK,8,A,,5.40363884e+01,-1.04614166e+02,3.58000000e+02,3.58000000e+02,0,0,556,556,35.0
3521,05KE010,WHITE GULL CREEK AT HIGHWAY NO. 106,SK,8,A,,5.38649712e+01,-1.04619637e+02,6.29000000e+02,6.29000000e+02,0,1,647,647,10.0
3522,05KF001,BALLANTYNE RIVER ABOVE BALLANTYNE BAY,SK,8,A,,5.45611115e+01,-1.03941673e+02,1.87000000e+03,1.87000000e+03,0,0,1010,1010,10.0
3523,05KF002,LITTLE BEAR LAKE ON THE HANSON LAKE ROAD,SK,8,A,,5.42941704e+01,-1.04675827e+02,1.40000000e+02,1.40000000e+02,0,0,556,556,35.0
3524,05KF003,DESCHAMBAULT LAKE ON THE HANSON LAKE ROAD,SK,8,A,,5.46666718e+01,-1.03405563e+02,8.41000000e+03,8.41000000e+03,0,0,556,556,35.0
3525,05KF004,BIG SANDY LAKE ON THE HANSON LAKE ROAD,SK,8,A,,5.44622192e+01,-1.04177223e+02,4.34000000e+02,4.34000000e+02,0,0,1010,1010,35.0
3526,05KG001,STURGEON-WEIR RIVER AT PELICAN NARROWS,SK,8,D,,5.51666718e+01,-1.02933327e+02,1.07000000e+04,1.07000000e+04,0,0,,,10.0
3527,05KG002,STURGEON-WEIR RIVER AT OUTLET OF AMISK LAKE,SK,8,D,,5.44388885e+01,-1.02175003e+02,1.46000000e+04,1.46000000e+04,0,0,556,556,10.0
3528,05KG003,AMISK LAKE NEAR FLIN FLON,SK,8,D,,5.46680603e+01,-1.02084167e+02,1.46000000e+04,1.46000000e+04,0,0,556,647,10.0
3529,05KG004,SCHIST LAKE NEAR CHANNING,MB,4,D,,5.47555618e+01,-1.01824997e+02,5.05000000e+02,,0,0,545,647,138.0
3530,05KG005,ATHAPAPUSKOW LAKE AT CRANBERRY PORTAGE,MB,4,D,,5.45833282e+01,-1.01383331e+02,1.99000000e+03,,0,0,390,647,174.0
3531,05KG006,BIG ISLAND LAKE NEAR FLIN FLON,MB,4,D,,5.47166710e+01,-1.01766670e+02,2.21000000e+02,,0,0,545,647,174.0
3532,05KG007,STURGEON-WEIR RIVER AT LEAF RAPIDS,SK,8,A,,5.48277817e+01,-1.02635559e+02,1.26000000e+04,1.26000000e+04,0,0,556,556,10.0
3533,05KG009,PELICAN LAKE AT PELICAN NARROWS,SK,8,A,,5.51658287e+01,-1.02941109e+02,1.07000000e+04,1.07000000e+04,0,0,556,556,35.0
3534,05KG010,JAN LAKE NEAR THE HANSON LAKE ROAD,SK,8,A,,5.48933296e+01,-1.02826942e+02,4.38000000e+02,4.38000000e+02,0,0,556,556,10.0
3535,05KH002,CUMBERLAND LAKE NEAR CUMBERLAND HOUSE,SK,8,A,,5.39583282e+01,-1.02296112e+02,3.27000000e+05,2.06000000e+05,0,0,556,556,75.0
3536,05KH003,BIRCH RIVER ABOVE BRACKEN DAM NEAR THE PAS,MB,4,D,,5.38250008e+01,-1.01324997e+02,2.36000000e+03,,0,0,390,647,174.0
3537,05KH004,BIRCH RIVER BELOW BRACKEN DAM NEAR THE PAS,MB,4,D,,5.38250008e+01,-1.01324997e+02,2.36000000e+03,,0,0,390,647,174.0
3538,05KH006,ROCKY LAKE NEAR WANLESS,MB,4,D,,5.41705589e+01,-1.01394440e+02,9.06000000e+02,,0,0,,,35.0
3539,05KH007,CARROT RIVER NEAR TURNBERRY,SK,4,A,,5.36136894e+01,-1.02103783e+02,1.26000000e+04,,0,1,647,647,174.0
3540,05KH008,SASKATCHEWAN RIVER NEAR MANITOBA BOUNDARY,SK,4,D,,5.38861084e+01,-1.01827782e+02,,,0,0,,,10.0
3541,05KH009,SASKATCHEWAN RIVER OLD CHANNEL,SK,8,D,D,5.38138885e+01,-1.02972221e+02,,,0,0,556,556,10.0
3542,05KH010,SASKATCHEWAN RIVER BELOW CUMBERLAND HOUSE,SK,8,D,D,5.38833313e+01,-1.01933327e+02,3.28000000e+05,2.06000000e+05,0,0,500,500,
3543,05KH011,DRAGLINE CHANNEL NEAR SQUAW RAPIDS,SK,8,D,,5.38333282e+01,-1.02940277e+02,,,0,0,647,647,10.0
3544,05KH012,TEARING RIVER NEAR CUMBERLAND HOUSE,SK,8,D,,5.39500008e+01,-1.02183327e+02,,,0,0,,,
3545,05KH013,BIRCH RIVER NEAR MANITOBA BOUNDARY,SK,8,D,,5.38333282e+01,-1.01956390e+02,1.34000000e+03,1.34000000e+03,0,0,556,556,10.0
3546,05KH014,BIRCH RIVER MARSH NEAR CUMBERLAND HOUSE,SK,8,D,,5.38333282e+01,-1.01956390e+02,,1.34000000e+03,0,0,,,35.0
3547,05KH015,CARROT RIVER NEAR THE PAS,MB,4,A,,5.38059998e+01,-1.01374863e+02,1.57000000e+04,,0,1,390,647,10.0
3548,05KJ001,SASKATCHEWAN RIVER AT THE PAS,MB,4,A,D,5.38380585e+01,-1.01208717e+02,3.89000000e+05,,0,1,647,647,174.0
3549,05KJ014,PASQUIA RIVER AT HIGHWAY NO. 9,SK,8,A,,5.32566719e+01,-1.02111938e+02,7.43000031e+01,7.43000031e+01,1,0,556,556,10.0
3550,05KJ824,GRACE LAKE NEAR THE PAS,MB,4,A,,5.38166695e+01,-1.01199997e+02,2.87999992e+01,,0,0,390,390,174.0
3551,05KK001,SOUTH MOOSE LAKE AT MOOSE LAKE,MB,4,D,,5.37055588e+01,-1.00313889e+02,9.18000000e+03,,0,0,,,35.0
3552,05KK002,CORMORANT LAKE AT CORMORANT,MB,4,A,,5.42256012e+01,-1.00604828e+02,2.74000000e+03,,0,1,385,647,129.0
3553,05KK003,CLEARWATER LAKE NEAR THE PAS,MB,4,D,,5.39833298e+01,-1.01166672e+02,6.72000000e+02,,0,0,,,35.0
3554,05KK005,NORTH MOOSE LAKE AT MOOSE LAKE NARROWS CONTROL STRUCTURE,MB,4,A,,5.39382896e+01,-1.00146667e+02,6.34000000e+03,6.34000000e+03,0,1,385,647,35.0
3555,05KK006,SOUTH MOOSE LAKE AT MOOSE LAKE NARROWS CONTROL STRUCTURE,MB,4,A,,5.39382019e+01,-1.00145798e+02,9.18000000e+03,9.18000000e+03,0,1,385,647,35.0
3556,05KK007,MOOSE RIVER NEAR MOOSE LAKE,MB,4,D,,5.36333313e+01,-1.00316673e+02,9.20000000e+03,9.20000000e+03,0,0,,,35.0
3557,05KK009,CLEARWATER LAKE AT GUY HILL,MB,4,D,,5.39819412e+01,-1.01083328e+02,6.72000000e+02,,0,0,390,647,174.0
3558,05KL001,SASKATCHEWAN RIVER AT GRAND RAPIDS,MB,4,A,,5.31638908e+01,-9.93488922e+01,4.06000000e+05,,0,0,385,385,10.0
3559,05KL005,CEDAR LAKE NEAR OLESON POINT,MB,4,A,,5.33195610e+01,-1.00279442e+02,4.06000000e+05,,0,1,385,385,171.0
3560,05KL009,CEDAR LAKE AT EASTERVILLE,MB,4,D,,5.31166687e+01,-9.98333282e+01,4.06000000e+05,,0,0,,,35.0
3561,05LA001,BARRIER RIVER OVERFLOW,SK,8,D,,5.26313896e+01,-1.04524719e+02,,,0,0,,,10.0
3562,05LA002,BARRIER RIVER NEAR MCKAGUE,SK,8,D,,5.25713882e+01,-1.04029167e+02,1.09000000e+03,5.56000000e+02,0,0,,,10.0
3563,05LA003,DUCK CREEK NEAR KELVINGTON,SK,8,A,,5.21444397e+01,-1.03626106e+02,2.10000000e+02,1.71000000e+02,0,0,556,556,10.0
3564,05LA004,PIPESTONE CREEK NEAR ROSE VALLEY,SK,8,A,,5.22891693e+01,-1.03672218e+02,8.43000000e+02,5.50000000e+02,0,0,556,556,10.0
3565,05LA005,RED DEER RIVER NEAR ARCHERWILL,SK,8,A,,5.24350014e+01,-1.03696938e+02,1.87000000e+03,1.13000000e+03,0,0,556,556,10.0
3566,05LA006,BARRIER RIVER BELOW BARRIER LAKE,SK,8,D,,5.25494385e+01,-1.03686111e+02,1.34000000e+03,7.63000000e+02,0,0,,,10.0
3567,05LA007,KIPABISKAU LAKE NEAR MCKAGUE,SK,8,A,,5.25711098e+01,-1.04184441e+02,1.04000000e+03,5.31000000e+02,0,0,556,556,35.0
3568,05LB001,ETOMAMI RIVER NEAR RESERVE,SK,8,D,,5.24805603e+01,-1.02644997e+02,1.10000000e+03,9.89000000e+02,0,0,,,
3569,05LB002,ETOMAMI RIVER NEAR BERTWELL,SK,8,D,D,5.25922203e+01,-1.02565002e+02,2.05000000e+03,1.85000000e+03,0,0,556,647,10.0
3570,05LB003,FIR RIVER NEAR HUDSON BAY,SK,8,D,,5.28569412e+01,-1.02419998e+02,5.00000000e+02,4.99000000e+02,0,0,,,
3571,05LB004,LOISELLE CREEK NEAR HUDSON BAY,SK,8,A,,5.27975006e+01,-1.02370560e+02,1.81000000e+02,8.25999985e+01,0,0,556,556,10.0
3572,05LB005,RED DEER RIVER NEAR STEEN,SK,8,A,,5.26544418e+01,-1.03515556e+02,3.80000000e+03,2.30000000e+03,0,0,556,556,10.0
3573,05LB006,SHAND CREEK NEAR DILLABOUGH,SK,8,A,,5.26183281e+01,-1.02751389e+02,6.60000000e+02,5.72000000e+02,0,0,556,556,10.0
3574,05LB007,FIR RIVER NEAR HUDSON BAY,SK,8,A,,5.28330612e+01,-1.02395561e+02,5.11000000e+02,5.11000000e+02,0,0,556,556,10.0
3575,05LB008,MACNAB CREEK NEAR SOMME,SK,8,A,,5.26080589e+01,-1.02965828e+02,8.75000000e+01,7.69000015e+01,0,0,556,556,10.0
3576,05LB009,GREENWATER CREEK NEAR CHELAN,SK,8,D,,5.26083298e+01,-1.03386108e+02,2.19000000e+02,1.50000000e+02,0,0,,,10.0
3577,05LB010,PRAIRIE RIVER NEAR PRAIRIE RIVER,SK,8,A,,5.28169403e+01,-1.02996941e+02,3.55000000e+02,3.44000000e+02,0,0,556,556,10.0
3578,05LB011,GREENWATER LAKE NEAR CHELAN,SK,8,A,,5.24949989e+01,-1.03533058e+02,1.57000000e+02,1.03000000e+02,0,0,556,556,35.0
3579,05LB012,MAREAN LAKE NEAR CHELAN,SK,8,A,,5.25144386e+01,-1.03594437e+02,4.27000008e+01,2.82000008e+01,0,0,556,556,35.0
3580,05LC001,RED DEER RIVER NEAR ERWOOD,SK,8,A,D,5.28594704e+01,-1.02195061e+02,1.10000000e+04,8.55000000e+03,0,1,647,647,10.0
3581,05LC002,RED DEER RIVER NEAR HUDSON BAY,SK,8,D,,5.28180618e+01,-1.02368607e+02,1.09000000e+04,8.41000000e+03,0,0,,,
3582,05LC003,RED DEER LAKE NEAR BARROWS,MB,4,D,,5.28944397e+01,-1.01463890e+02,1.42000000e+04,,0,0,390,647,113.0
3583,05LC004,RED DEER RIVER NEAR THE MOUTH,MB,4,A,,5.28762817e+01,-1.01049393e+02,1.45000000e+04,,0,1,647,647,162.0
3584,05LC005,LITTLE WOODY RIVER NEAR BARROWS,MB,4,D,,5.28333282e+01,-1.01566673e+02,7.30000000e+01,,0,0,,,10.0
3585,05LD001,OVERFLOWING RIVER AT OVERFLOWING RIVER,MB,4,A,,5.31429405e+01,-1.01102501e+02,3.35000000e+03,,1,0,647,647,162.0
3586,05LD002,LAKE WINNIPEGOSIS AT DAWSON BAY,MB,4,A,,5.29745293e+01,-1.00978973e+02,5.35000000e+04,,0,1,647,647,162.0
3587,05LD003,OVERFLOWING RIVER NEAR HUDSON BAY,SK,8,A,D,5.30308304e+01,-1.02316109e+02,3.50000000e+02,3.49000000e+02,1,0,556,556,10.0
3588,05LE001,SWAN RIVER AT SWAN RIVER,MB,4,A,,5.21207199e+01,-1.01251671e+02,4.06000000e+03,,0,1,390,647,10.0
3589,05LE002,WOODY RIVER AT BOWSMAN,MB,4,D,,5.22166710e+01,-1.01216667e+02,1.66000000e+03,,0,0,,,
3590,05LE003,BIRCH RIVER AT BIRCH RIVER,MB,4,D,,5.23816719e+01,-1.01100563e+02,1.33000000e+02,,0,0,,,
3591,05LE004,WOODY RIVER NEAR BOWSMAN,MB,4,A,,5.22596893e+01,-1.01141609e+02,2.11000000e+03,,0,1,647,647,182.0
3592,05LE005,ROARING RIVER NEAR MINITONAS,MB,4,A,,5.21508904e+01,-1.01060249e+02,8.40000000e+02,,0,1,647,647,200.0
3593,05LE006,SWAN RIVER NEAR MINITONAS,MB,4,A,,5.21959991e+01,-1.01060829e+02,4.23000000e+03,,0,1,647,647,200.0
3594,05LE007,SWAN LAKE NEAR NOVRA,MB,4,D,,5.25333290e+01,-1.00866669e+02,1.01000000e+04,,0,0,390,647,162.0
3595,05LE008,SWAN RIVER NEAR NORQUAY,SK,8,A,D,5.19977798e+01,-1.02073891e+02,1.92000000e+03,1.78000000e+03,0,0,556,556,10.0
3596,05LE009,SINCLAIR RIVER NEAR MINITONAS,MB,4,D,,5.21722183e+01,-1.00941673e+02,2.99000000e+02,,0,0,,,
3597,05LE010,BIRCH RIVER NEAR BIRCH RIVER,MB,4,A,,5.23700600e+01,-1.01086609e+02,1.38000000e+02,,0,1,390,647,113.0
3598,05LE011,MALONECK CREEK NEAR PELLY,SK,8,A,,5.19688911e+01,-1.01913887e+02,1.80000000e+02,1.71000000e+02,1,0,556,556,10.0
3599,05LE012,MADGE LAKE NEAR KAMSACK,SK,8,A,,5.16408310e+01,-1.01663063e+02,7.30000000e+01,3.90999985e+01,0,0,556,556,35.0
3600,05LF001,STEEPROCK RIVER NEAR MAFEKING,MB,4,D,,5.27277794e+01,-1.01112503e+02,3.00000000e+02,,0,0,390,647,162.0
3601,05LF002,BELL RIVER NEAR BELLSITE,MB,4,D,,5.26027794e+01,-1.01037498e+02,1.70000000e+02,,0,0,390,647,114.0
3602,05LF801,BELL LAKE NEAR NOVRA,MB,4,A,,5.25402794e+01,-1.01241112e+02,5.82999992e+01,,0,0,390,390,35.0
3603,05LF802,NORTH STEEPROCK LAKE NEAR BELLSITE,MB,4,A,,5.26147194e+01,-1.01368111e+02,1.01000000e+02,,0,0,390,390,114.0
3604,05LG001,NORTH PINE RIVER NEAR PINE RIVER,MB,4,D,,5.18166695e+01,-1.00533333e+02,2.10000000e+02,2.10000000e+02,0,0,390,647,10.0
3605,05LG002,GARLAND RIVER NEAR PULP RIVER,MB,4,D,,5.18055611e+01,-1.00304443e+02,3.98000000e+02,,0,0,,,
3606,05LG003,GARLAND RIVER NEAR GARLAND,MB,4,A,,5.16673889e+01,-1.00489609e+02,1.03000000e+02,,0,1,647,647,10.0
3607,05LG004,NORTH DUCK RIVER AT COWAN,MB,4,A,,5.20313301e+01,-1.00650032e+02,2.28000000e+02,2.28000000e+02,1,1,647,647,182.0
3608,05LG005,SCLATER RIVER NEAR CAMPERVILLE,MB,4,D,,5.19972191e+01,-1.00230560e+02,3.91000000e+02,,0,0,,,
3609,05LG006,GARLAND RIVER NEAR DUCK RIVER,MB,4,D,,5.18527489e+01,-1.00250526e+02,4.35000000e+02,,0,0,647,647,200.0
3610,05LG801,BEAVER LAKE NEAR PINE RIVER,MB,4,A,,5.18005600e+01,-1.00835831e+02,8.60000038e+00,,0,0,390,390,35.0
3611,05LH001,LAKE WINNIPEGOSIS AT WINNIPEGOSIS,MB,4,A,,5.16469994e+01,-9.99233627e+01,5.35000000e+04,,0,1,647,647,129.0
3612,05LH002,WATERHEN RIVER AT BERNARDIN'S FARM,MB,4,D,,5.18138885e+01,-9.95333328e+01,5.51000000e+04,,0,0,,,
3613,05LH004,WATERHEN RIVER AT MCCREERY'S FARM,MB,4,D,,5.18333282e+01,-9.95500031e+01,5.51000000e+04,,0,0,,,10.0
3614,05LH005,WATERHEN RIVER NEAR WATERHEN,MB,4,A,,5.18484993e+01,-9.95461731e+01,5.51000000e+04,,1,1,390,647,128.0
3615,05LH006,LAKE WINNIPEGOSIS NEAR MEADOW PORTAGE,MB,4,D,,5.16194382e+01,-9.96125031e+01,5.35000000e+04,,0,0,,,128.0
3616,05LH008,WATERHEN LAKE AT SKOWNAN,MB,4,D,,5.19722214e+01,-9.95888901e+01,5.50000000e+04,,0,0,390,647,128.0
3617,05LJ001,MOSSY RIVER AT LACY'S FARM BELOW FISHING RIVER,MB,4,D,,5.14611092e+01,-9.99888916e+01,9.03000000e+03,,0,0,,,10.0
3618,05LJ002,MOSSY RIVER AT WILSON'S FARM BELOW FORK RIVER,MB,4,D,,5.15277786e+01,-9.99916687e+01,9.54000000e+03,,0,0,,,
3619,05LJ004,VALLEY RIVER AT VALLEY RIVER,MB,4,D,,5.12527809e+01,-1.00144440e+02,2.75000000e+03,,0,0,,,
3620,05LJ005,OCHRE RIVER AT OCHRE RIVER,MB,4,A,D,5.10512810e+01,-9.97884216e+01,3.48000000e+02,,1,1,647,647,160.0
3621,05LJ007,TURTLE RIVER NEAR LAURIER,MB,4,A,D,5.09488106e+01,-9.95267487e+01,9.55000000e+02,,0,1,647,647,200.0
3622,05LJ009,DAUPHIN LAKE AT OUTLET,MB,4,A,,5.14399185e+01,-9.99503937e+01,8.74000000e+03,,0,1,390,647,35.0
3623,05LJ010,VALLEY RIVER NEAR DAUPHIN,MB,4,A,D,5.12821388e+01,-1.00016083e+02,2.88000000e+03,,0,1,390,647,200.0
3624,05LJ011,WILSON RIVER NEAR DAUPHIN,MB,4,D,D,5.12083282e+01,-1.00179169e+02,9.25000000e+02,,0,0,,,10.0
3625,05LJ012,VERMILION RIVER NEAR DAUPHIN,MB,4,A,D,5.11874695e+01,-1.00016113e+02,6.76000000e+02,,0,1,390,647,128.0
3626,05LJ013,TURTLE RIVER NEAR STE. ROSE DU LAC,MB,4,D,,5.10597191e+01,-9.95305634e+01,1.13000000e+03,,0,0,,,10.0
3627,05LJ014,MOSSY RIVER ABOVE FORK RIVER,MB,4,D,,5.15036087e+01,-9.99958267e+01,9.06000000e+03,,0,0,,,35.0
3628,05LJ015,FISHING RIVER NEAR FORK RIVER,MB,4,D,,5.14491692e+01,-1.00040558e+02,2.62000000e+02,,0,0,,,10.0
3629,05LJ016,FORK RIVER NEAR ETHELBERT,MB,4,D,,5.15222206e+01,-1.00369438e+02,2.66000000e+02,2.63000000e+02,0,0,390,647,10.0
3630,05LJ017,DRIFTING RIVER NEAR ASHVILLE,MB,4,D,,5.13194389e+01,-1.00366669e+02,2.61000000e+02,,0,0,,,
3631,05LJ018,VALLEY RIVER WEST OF GRANDVIEW,MB,4,D,,5.11847191e+01,-1.00852219e+02,1.24000000e+03,,0,0,,,
3632,05LJ019,MINK CREEK NEAR ETHELBERT,MB,4,A,,5.14138603e+01,-1.00353500e+02,1.35000000e+02,,1,1,647,647,200.0
3633,05LJ020,EDWARDS CREEK NEAR DAUPHIN AIRPORT,MB,4,D,,5.11097183e+01,-1.00062500e+02,1.39000000e+02,,0,0,,,
3634,05LJ021,VALLEY RIVER NEAR GRANDVIEW,MB,4,D,,5.11861115e+01,-1.00694443e+02,1.74000000e+03,1.08000000e+03,0,0,390,647,10.0
3635,05LJ022,EDWARDS CREEK NEAR DAUPHIN,MB,4,D,D,5.11250000e+01,-1.00038887e+02,1.43000000e+02,,0,0,,,
3636,05LJ024,VALLEY RIVER AT TIMBERTON,MB,4,D,,5.12308311e+01,-1.00961937e+02,7.96000000e+02,,0,0,,,10.0
