"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30"
"8130",2001-11-12,40.7799240673304,55467,11,317,2001.86449771689,1823,2002,8130,3.70818990313698,48.9258717148455,253.307468060438
"8131",2001-11-13,39.3003688445671,55468,11,318,2001.86723744292,1823,2002,8131,3.67123390418911,46.4788916622151,251.192765973625
"8132",2001-11-14,33.8153957029543,55469,11,319,2001.86997716895,1823,2002,8132,3.52091619295324,43.0533623043585,249.247304238609
"8133",2001-11-15,37.0774964046259,55470,11,320,2001.87271689498,1823,2002,8133,3.61301021966481,40.2888290460222,248.05459866956
"8134",2001-11-16,31.2782062683208,55471,11,321,2001.875456621,1823,2002,8134,3.44292156966971,38.2912777979004,246.849622467085
"8135",2001-11-17,34.3590791532329,55472,11,322,2001.87819634703,1823,2002,8135,3.53686629679281,37.5008332578376,240.047255242914
"8136",2001-11-18,32.7733357565869,55473,11,323,2001.88093607306,1823,2002,8136,3.48961525052946,35.6262580282312,220.574766816379
"8137",2001-11-19,30.032265028099,55474,11,324,2001.88367579909,1823,2002,8137,3.402272304662,34.0908781654838,201.518095547186
"8138",2001-11-20,29.2847002839659,55475,11,325,2001.88641552511,1823,2002,8138,3.37706520503371,32.6600683711122,190.543933200168
"8139",2001-11-21,28.2879472917884,55476,11,326,2001.88915525114,1823,2002,8139,3.34243582318244,31.8704328838028,182.007159135915
"8140",2001-11-22,27.8328955706438,55477,11,327,2001.89189497717,1823,2002,8140,3.32621861506419,30.5497756218054,165.840061576516
"8141",2001-11-26,32.7733357565869,55481,11,331,2001.90285388128,1823,2002,8141,3.48961525052946,30.7633655487005,146.989285243587
"8142",2001-11-27,45.895362363832,55482,11,332,2001.90559360731,1823,2002,8142,3.82636407413682,32.4114060073576,123.463145869888
"8143",2001-11-28,42.8513013791992,55483,11,333,2001.90833333333,1823,2002,8143,3.75773601515902,33.8511153820165,96.9239367267479
"8144",2001-11-29,66.6516107520725,55484,11,334,2001.91107305936,1823,2002,8144,4.19947921365561,39.0824504854412,77.8696566579154
"8145",2001-11-30,303.102941299802,55485,11,335,2001.91381278539,1823,2002,8145,5.71407248807409,78.1993420591321,74.9589994828417
"8146",2001-12-01,659.781938159662,55486,12,336,2001.91655251142,1824,2002,8146,6.49190938369966,168.412769325971,88.0335481776753
"8147",2001-12-02,637.241728450195,55487,12,337,2001.91929223744,1824,2002,8147,6.45714906310167,255.47117402305,102.415768837814
"8148",2001-12-03,461.639525169237,55488,12,338,2001.92203196347,1824,2002,8148,6.13478433797798,316.737772510571,112.846625292506
"8149",2001-12-04,303.856169413209,55489,12,339,2001.9247716895,1824,2002,8149,5.71655446251613,353.589316374768,118.390969422005
"8150",2001-12-05,238.212056161341,55490,12,340,2001.92751141553,1824,2002,8150,5.47316126924802,381.49799562936,123.335468355927
"8151",2001-12-06,176.404875592429,55491,12,341,2001.93025114155,1824,2002,8151,5.17278178260359,397.177033463696,126.365559696352
"8152",2001-12-07,159.309995439659,55492,12,342,2001.93299086758,1824,2002,8152,5.07085196095922,376.635184055105,128.82582169835
"8153",2001-12-08,128.512593329085,55493,12,343,2001.93573059361,1824,2002,8153,4.85602690209431,300.739563365022,130.7585408525
"8154",2001-12-09,99.1480236447667,55494,12,344,2001.93847031963,1824,2002,8154,4.59661392178445,223.869034107104,132.182500666893
"8155",2001-12-10,82.0021731685325,55495,12,345,2001.94121004566,1824,2002,8155,4.40674574896835,169.635126678432,132.989436398913
"8156",2001-12-11,64.3692729347571,55496,12,346,2001.94394977169,1824,2002,8156,4.16463639090608,135.422712895796,133.254104522972
"8157",2001-12-12,61.4469743895096,55497,12,347,2001.94668949772,1824,2002,8157,4.11817459785128,110.170558356963,133.793634835783
"8158",2001-12-13,52.3346132280692,55498,12,348,2001.94942922374,1824,2002,8158,3.95765797296845,92.4462351620541,134.208382245596
"8159",2001-12-14,71.1483259554185,55499,12,349,2001.95216894977,1824,2002,8159,4.26476679587422,79.8517109500198,135.050147698649
"8160",2001-12-15,330.853450741106,55500,12,350,2001.9549086758,1824,2002,8160,5.80167553032995,108.757547723166,144.719265254442
"8161",2001-12-16,533.29058543078,55501,12,351,2001.95764840183,1824,2002,8161,6.27906646403011,170.777913692596,161.185605807316
"8162",2001-12-17,556.52455787628,55502,12,352,2001.96038812785,1824,2002,8162,6.32171129889967,238.566825793703,178.609244546426
"8163",2001-12-18,1039.28431319268,55503,12,353,2001.96312785388,1824,2002,8163,6.94628759485271,377.840402973406,212.016138439361
"8164",2001-12-19,986.445077868724,55504,12,354,2001.96586757991,1824,2002,8164,6.89410765018625,509.982989184722,243.855034159375
"8165",2001-12-20,736.124155969616,55505,12,355,2001.96860730594,1824,2002,8165,6.6013987946784,607.667209576372,267.247203386588
"8166",2001-12-21,576.813578299437,55506,12,356,2001.97134703196,1824,2002,8166,6.35751912643471,679.905102768374,285.381878138016
"8167",2001-12-22,349.344351419852,55507,12,357,2001.97408675799,1824,2002,8167,5.8560581160395,682.546660008195,296.025614351074
"8168",2001-12-23,300.554425126621,55508,12,358,2001.97682648402,1824,2002,8168,5.7056288528059,649.298637107601,305.067938512496
"8169",2001-12-24,233.50296461023,55509,12,359,2001.97956621005,1824,2002,8169,5.45319477343191,603.152695212451,311.908439089778
"8170",2001-12-25,174.360399284611,55510,12,360,2001.98230593607,1824,2002,8170,5.16112441736878,479.592136082727,316.792689213577
"8171",2001-12-26,120.617856561498,55511,12,361,2001.9850456621,1824,2002,8171,4.79262733769,355.902533038838,319.720839907074
"8172",2001-12-27,108.008364873526,55512,12,362,2001.98778538813,1824,2002,8172,4.68220867665757,266.171705739396,321.791273324063
"8173",2001-12-28,92.1792477534352,55513,12,363,2001.99052511416,1824,2002,8173,4.52373502663241,196.93822994711,323.435538203205
"8174",2001-12-29,89.8770881436617,55514,12,364,2001.99326484018,1824,2002,8174,4.49844304963681,159.871478050512,324.209720782924
"8175",2001-12-30,72.0827818855848,55515,12,365,2001.99600456621,1824,2002,8175,4.27781520697244,127.232671873221,316.50904880245
"8176",2001-12-31,50.3354438744406,55516,12,366,2001.99874429224,1824,2002,8176,3.918709478548,101.065883196679,296.194165659609
"8177",2002-01-01,48.4325517984655,55517,1,1,2002.00148401826,1825,2002,8177,3.88017214547647,83.0761906986588,276.567193104552
"8178",2002-01-02,53.6994852230395,55518,1,2,2002.00422374429,1825,2002,8178,3.98340341530573,73.5164233645933,262.969191773012
"8179",2002-01-03,57.7941012079502,55519,1,3,2002.00696347032,1825,2002,8179,4.05688671524457,66.3429571266539,254.767122832837
"8180",2002-01-04,59.255250480574,55520,1,4,2002.00970319635,1825,2002,8180,4.08185439179499,61.6395289448166,248.801895976811
"8181",2002-01-05,54.3819212205246,55521,1,5,2002.01244292237,1825,2002,8181,3.99603176812282,56.5687908129399,244.734464164414
"8182",2002-01-06,41.0758351118831,55522,1,6,2002.0151826484,1825,2002,8182,3.7154199951076,52.1392269881254,240.793325486822
"8183",2002-01-07,41.9635682455412,55523,1,7,2002.01792237443,1825,2002,8183,3.73680181912937,50.9432447554254,237.908357984037
"8184",2002-01-08,48.4325517984655,55524,1,8,2002.02066210046,1825,2002,8184,3.88017214547647,50.9432447554254,236.217842255827
"8185",2002-01-09,35.4464460537901,55525,1,9,2002.02340182648,1825,2002,8185,3.56802299559118,48.335667731247,234.665984685336
"8186",2002-01-10,39.3003688445671,55526,1,10,2002.02614155251,1825,2002,8186,3.67123390418911,45.6937059650494,233.830354548996
"8187",2002-01-11,35.9901295040687,55527,1,11,2002.02888127854,1825,2002,8187,3.58324472041924,42.37011725412,232.981793052815
"8188",2002-01-12,34.3590791532329,55528,1,12,2002.03162100457,1825,2002,8188,3.53686629679281,39.5097112445069,232.382608583653
"8189",2002-01-13,35.4464460537901,55529,1,13,2002.03436073059,1825,2002,8189,3.56802299559118,38.7055128076365,231.192545920266
"8190",2002-01-14,36.8056546794866,55530,1,14,2002.03710045662,1825,2002,8190,3.60565149313909,37.9686680124858,221.390952718212
"8191",2002-01-15,38.7085467554617,55531,1,15,2002.03984018265,1825,2002,8191,3.65606042204712,36.5795244349139,204.904884762368
"8192",2002-01-16,38.7085467554617,55532,1,16,2002.04257990868,1825,2002,8192,3.65606042204712,37.045538820867,187.644351058341
"8193",2002-01-17,37.6211798549045,55533,1,17,2002.0453196347,1825,2002,8193,3.62756718581875,36.8056546794866,154.255579947081
"8194",2002-01-18,36.5338129543473,55534,1,18,2002.04805936073,1825,2002,8194,3.59823821407206,36.8833237438121,122.591871116602
"8195",2002-01-19,41.0758351118831,55535,1,19,2002.05079908676,1825,2002,8195,3.7154199951076,37.8428603093336,99.4235937546778
"8196",2002-01-20,49.7011465157822,55536,1,20,2002.05353881279,1825,2002,8196,3.90602800156452,39.8792460896182,81.8531793618893
"8197",2002-01-21,32.5241475085426,55537,1,21,2002.05627853881,1825,2002,8197,3.48198281371049,39.2676022080547,71.292505898179
"8198",2002-01-22,33.8153957029543,55538,1,22,2002.05901826484,1825,2002,8198,3.52091619295324,38.5685806291251,62.4012049173901
"8199",2002-01-23,28.7863237878772,55539,1,23,2002.06175799087,1825,2002,8199,3.35990040587967,37.1511202051844,55.5773168899783
"8200",2002-01-24,30.779829772232,55540,1,24,2002.06449771689,1825,2002,8200,3.42685959792864,36.1737844790884,50.7912979062324
"8201",2002-01-25,31.7765827644095,55541,1,25,2002.06723744292,1825,2002,8201,3.45872962746075,35.4941801662401,47.8299221129961
"8202",2002-01-26,31.7765827644095,55542,1,26,2002.06997716895,1825,2002,8202,3.45872962746075,34.1657155451725,45.2888627093589
"8203",2002-01-27,35.4464460537901,55543,1,27,2002.07271689498,1825,2002,8203,3.56802299559118,32.1293297648879,43.3977693193707
"8204",2002-01-28,31.7765827644095,55544,1,28,2002.075456621,1825,2002,8204,3.45872962746075,32.0225348014403,41.461085806729
"8205",2002-01-29,38.1648633051831,55545,1,29,2002.07819634703,1825,2002,8205,3.64191528356403,32.6438873160444,40.3304885207156
"8206",2002-01-30,100.794648261105,55546,1,30,2002.08093607306,1825,2002,8206,4.61308526158004,42.9307908122198,42.0124620002711
"8207",2002-01-31,529.713223839537,55547,1,31,2002.08367579909,1825,2002,8207,6.27233577301051,114.206989964692,58.0551510683068
"8208",2002-02-01,1182.92623587219,55548,2,32,2002.08641552511,1826,2002,8208,7.07574650858732,278.65694040866,95.6960427566117
"8209",2002-02-02,1381.78600897062,55549,2,33,2002.08915525114,1826,2002,8209,7.23113215078315,471.51542986669,139.829106348701
"8210",2002-02-03,1251.8022451896,55550,2,34,2002.09189497717,1826,2002,8210,7.13233958805793,645.280544028948,179.580672839001
"8211",2002-02-04,1038.8973162923,55551,2,35,2002.0946347032,1826,2002,8211,6.94591515685273,789.154934532934,212.397852674727
"8212",2002-02-05,694.026444368183,55552,2,36,2002.09737442922,1826,2002,8212,6.54251006405778,882.849446113362,234.162872983271
"8213",2002-02-06,467.671013445765,55553,2,37,2002.10011415525,1826,2002,8213,6.14776508600078,935.260355425456,248.353121156612
"8214",2002-02-07,379.742485996627,55554,2,38,2002.10285388128,1826,2002,8214,5.93949335456946,913.83596430504,259.396785629884
"8215",2002-02-08,283.620950998152,55555,2,39,2002.10559360731,1826,2002,8215,5.64763866709913,785.363780751607,267.669269128029
"8216",2002-02-09,197.509421191004,55556,2,40,2002.10833333333,1826,2002,8216,5.28578628543639,616.181411068805,272.942904206244
"8217",2002-02-10,164.279601977361,55557,2,41,2002.11107305936,1826,2002,8217,5.10156986625465,460.821033467057,277.219219955353
"8218",2002-02-11,138.042627974463,55558,2,42,2002.11381278539,1826,2002,8218,4.9275625358236,332.127506564508,280.675338249394
"8219",2002-02-12,132.980991686062,55559,2,43,2002.11655251142,1826,2002,8219,4.8902061983541,251.978156181348,283.92648977047
"8220",2002-02-13,130.279564542491,55560,2,44,2002.11929223744,1826,2002,8220,4.86968263792847,203.779377766595,287.042286765904
"8221",2002-02-14,129.396078935788,55561,2,45,2002.12203196347,1826,2002,8221,4.86287807972042,168.015605329332,290.065204505248
"8222",2002-02-15,111.30444579084,55562,2,46,2002.1247716895,1826,2002,8222,4.71226920169615,143.398961728287,292.485067806427
"8223",2002-02-16,91.411861216844,55563,2,47,2002.12751141553,1826,2002,8223,4.51537524265354,128.242167446264,294.278090518492
"8224",2002-02-17,82.8771637213246,55564,2,48,2002.13025114155,1826,2002,8224,4.41735955641649,116.613247695402,295.822868877391
"8225",2002-02-18,74.925793261,55565,2,49,2002.13299086758,1826,2002,8225,4.31649820054742,107.59655702205,296.951200815695
"8226",2002-02-19,65.8757291615708,55566,2,50,2002.13573059361,1826,2002,8226,4.18777007566662,98.0100909471225,297.490353570555
"8227",2002-02-20,68.203373933076,55567,2,51,2002.13847031963,1826,2002,8227,4.22249403478523,89.1420637172061,298.679661118039
"8228",2002-02-21,152.550764211455,55568,2,52,2002.14121004566,1826,2002,8228,5.0274974207303,92.4498758994444,302.637506734989
"8229",2002-02-22,216.300480441259,55569,2,53,2002.14394977169,1826,2002,8229,5.37666855413666,107.449309420933,308.887978623435
"8230",2002-02-23,193.205260542965,55570,2,54,2002.14668949772,1826,2002,8230,5.26375314989099,121.991223610379,314.302159649126
"8231",2002-02-24,145.893473630179,55571,2,55,2002.14942922374,1826,2002,8231,4.98287672272687,130.993553597358,318.106056011318
"8232",2002-02-25,124.165957411493,55572,2,56,2002.15216894977,1826,2002,8232,4.82161903701299,138.027862761714,321.185701832888
"8233",2002-02-26,112.952486249497,55573,2,57,2002.1549086758,1826,2002,8233,4.72696725461949,144.753113774275,323.769236506078
"8234",2002-02-27,134.798933222931,55574,2,58,2002.15764840183,1826,2002,8234,4.90378428467042,154.266765101397,327.203314854696
"8235",2002-02-28,119.762687801164,55575,2,59,2002.16038812785,1826,2002,8235,4.78551218308902,149.582754185641,329.923242337895
"8236",2002-03-01,113.776506478825,55576,3,61,2002.16312785388,1827,2002,8236,4.73423605467486,134.936472191008,330.355970945152
"8237",2002-03-02,101.543628847557,55577,3,62,2002.16586757991,1827,2002,8237,4.62048854698935,121.841953377378,316.083651112086
"8238",2002-03-03,319.235048676038,55578,3,63,2002.16860730594,1827,2002,8238,5.76592766116456,146.605035526786,287.293944872215
"8239",2002-03-04,522.176223231074,55579,3,64,2002.17134703196,1827,2002,8239,6.25800512330784,203.463644929584,258.640285347563
"8240",2002-03-05,388.818035257789,55580,3,65,2002.17408675799,1827,2002,8240,5.96311145849035,242.873009073625,229.874145016503
"8241",2002-03-06,288.474458465743,55581,3,66,2002.17682648402,1827,2002,8241,5.66460654984782,264.826655536884,204.860049755617
"8242",2002-03-07,225.989089426302,55582,3,67,2002.17956621005,1827,2002,8242,5.42048672123215,280.001855769047,189.258804590888
"8243",2002-03-08,184.724365055546,55583,3,68,2002.18230593607,1827,2002,8243,5.21886479542721,290.13726413715,179.827249644547
"8244",2002-03-09,200.879125908877,55584,3,69,2002.1850456621,1827,2002,8244,5.30270336353001,304.328049431624,173.865137641622
"8245",2002-03-10,318.339292435908,55585,3,70,2002.18778538813,1827,2002,8245,5.76311777133136,304.200084254463,175.022415689548
"8246",2002-03-11,336.922694812793,55586,3,71,2002.19052511416,1827,2002,8246,5.81985351179103,277.735294480423,179.669524810274
"8247",2002-03-12,288.759514719188,55587,3,72,2002.19326484018,1827,2002,8247,5.66559421270156,263.441220117765,183.818855235001
"8248",2002-03-13,229.812335633512,55588,3,73,2002.19600456621,1827,2002,8248,5.43726304384127,255.060916856018,186.877845490303
"8249",2002-03-14,190.591615623136,55589,3,74,2002.19874429224,1827,2002,8249,5.25013300086711,250.004134884137,188.798199621539
"8250",2002-03-15,155.447577594971,55590,3,75,2002.20148401826,1827,2002,8250,5.04630855320529,245.821736675484,189.637133389955
"8251",2002-03-16,155.447577594971,55591,3,76,2002.20422374429,1827,2002,8251,5.04630855320529,239.331515487783,190.505516678594
"8252",2002-03-17,133.889962454497,55592,3,77,2002.20696347032,1827,2002,8252,4.89701828688873,212.981611204724,191.25836723405
"8253",2002-03-18,131.68124843774,55593,3,78,2002.20970319635,1827,2002,8253,4.88038421772935,183.661404579717,192.600680141413
"8254",2002-03-19,84.6271448269089,55594,3,79,2002.21244292237,1827,2002,8254,4.43825507598551,154.499637452248,192.659012844932
"8255",2002-03-20,112.128466020168,55595,3,80,2002.2151826484,1827,2002,8255,4.71964523200972,137.687656078913,193.899101936905
"8256",2002-03-21,76.1660711319481,55596,3,81,2002.21792237443,1827,2002,8256,4.33291610279901,121.341149723029,194.242113335917
"8257",2002-03-22,67.4274923425743,55597,3,82,2002.22066210046,1827,2002,8257,4.21105283300816,108.76685182983,194.216250616234
"8258",2002-03-23,63.6386982984452,55598,3,83,2002.22340182648,1827,2002,8258,4.15322174911906,95.6512976446117,191.2525150858
"8259",2002-03-24,53.0170492255544,55599,3,84,2002.22614155251,1827,2002,8259,3.9706135453241,84.0980243261913,185.809734045277
"8260",2002-03-25,62.9081236621334,55600,3,85,2002.22888127854,1827,2002,8260,4.14167530738819,74.2732922153904,181.466496149249
"8261",2002-03-26,67.4274923425743,55601,3,86,2002.23162100457,1827,2002,8261,4.21105283300816,71.8161990033426,178.850963439662
"8262",2002-04-02,981.055438109886,55608,4,93,2002.25079908676,1828,2002,8262,6.88862896980338,195.948623587588,207.413946129608
"8263",2002-04-03,864.257885787881,55609,4,94,2002.25353881279,1828,2002,8263,6.76187120318924,308.533168538436,232.457459447555
"8264",2002-04-04,715.046983322531,55610,4,95,2002.25627853881,1828,2002,8264,6.57234825147574,401.050238678429,251.799061117541
"8265",2002-04-05,573.925259969832,55611,4,96,2002.25901826484,1828,2002,8265,6.35249917872983,473.948318917199,266.937813523163
"8266",2002-04-06,447.01859349421,55612,4,97,2002.26175799087,1828,2002,8266,6.10260018993239,530.234253812721,278.045883090343
"8267",2002-04-07,307.067299791417,55613,4,98,2002.26449771689,1828,2002,8267,5.72706694112416,565.114136116904,284.896672121805
"8268",2002-04-08,276.224590726654,55614,4,99,2002.26723744292,1828,2002,8268,5.62121426933158,594.942293028916,283.462990190159
"8269",2002-04-09,524.804970468967,55615,4,100,2002.26997716895,1828,2002,8269,6.26302670875303,529.763654794499,283.550615098089
"8270",2002-04-10,762.836381044069,55616,4,101,2002.27271689498,1828,2002,8270,6.63704356666873,515.274868402525,296.017893290965
"8271",2002-04-11,657.988537889646,55617,4,102,2002.275456621,1828,2002,8271,6.48918751155299,507.123661912113,308.335029271761
"8272",2002-04-12,481.848314527683,55618,4,103,2002.27819634703,1828,2002,8272,6.17762936437208,493.969812563235,316.863670108474
"8273",2002-04-13,545.466829369312,55619,4,104,2002.28093607306,1828,2002,8273,6.30164199566864,508.033846259678,328.888418918933
"8274",2002-04-14,675.346764713645,55620,4,105,2002.28367579909,1828,2002,8274,6.51522628446246,560.645198391425,344.704006879092
"8275",2002-04-15,612.209636260284,55621,4,106,2002.28641552511,1828,2002,8275,6.41707476676686,608.643062039086,354.499685006571
"8276",2002-04-16,512.213412783695,55622,4,107,2002.28915525114,1828,2002,8276,6.23874136003657,606.844268084048,360.342708938934
"8277",2002-04-17,415.709600359242,55623,4,108,2002.29189497717,1828,2002,8277,6.02998694043321,557.254727986215,364.57437846027
"8278",2002-04-18,318.760269551923,55624,4,109,2002.2946347032,1828,2002,8278,5.76443931415575,508.793546795112,367.539309590883
"8279",2002-04-19,251.345409507134,55625,4,110,2002.29737442922,1828,2002,8279,5.52682812662243,475.864560363605,369.564436053683
"8280",2002-04-20,225.395851494878,55626,4,111,2002.30011415525,1828,2002,8280,5.4178581963559,430.140134952972,371.89604518368
"8281",2002-04-21,204.050612702169,55627,4,112,2002.30285388128,1828,2002,8281,5.31836806455335,362.812113237046,373.51614635392
"8282",2002-04-22,146.642454216631,55628,4,113,2002.30559360731,1828,2002,8282,4.98799733972958,296.302515802239,373.941229412658
"8283",2002-04-23,115.486843999493,55629,4,114,2002.30833333333,1828,2002,8283,4.74915661870792,239.62729169021,373.401415931383
"8284",2002-04-24,132.980991686062,55630,4,115,2002.31107305936,1828,2002,8284,4.8902061983541,199.237490451184,375.013210826688
"8285",2002-04-25,100.74509377996,55631,4,116,2002.31381278539,1828,2002,8285,4.61259350266795,168.092465340904,374.633765085348
"8286",2002-04-26,92.9466342900263,55632,4,117,2002.31655251142,1828,2002,8286,4.53202550361435,145.464068881317,375.193117190617
"8287",2002-04-27,70.5310187045813,55633,4,118,2002.31929223744,1828,2002,8287,4.25605259467996,123.340521339846,375.29656806935
"8288",2002-04-28,94.4814073632086,55634,4,119,2002.32203196347,1828,2002,8288,4.5484030676631,107.687777719995,376.324658371509
"8289",2002-04-29,118.890528933009,55635,4,120,2002.3247716895,1828,2002,8289,4.77820314478821,103.723216965192,378.520441028424
"8290",2002-04-30,252.557370531713,55636,4,121,2002.32751141553,1828,2002,8290,5.53163843293371,123.304720755509,384.842082590744
"8291",2002-05-01,186.825475056102,55637,5,122,2002.33025114155,1829,2002,8291,5.2301748925997,130.996789808371,388.822015347861
"8292",2002-05-02,166.267444592443,55638,5,123,2002.33299086758,1829,2002,8292,5.11359760391056,140.357125638726,361.662415563947
"8293",2002-05-03,321.780733164582,55639,5,124,2002.33573059361,1829,2002,8293,5.77387036068565,173.047711192234,343.579843809837
"8294",2002-05-04,225.164597249534,55640,5,125,2002.33847031963,1829,2002,8294,5.41683167808828,195.138222412941,327.250430940737
"8295",2002-05-05,178.579609393543,55641,5,126,2002.34121004566,1829,2002,8295,5.18503449279551,207.152251274418,314.072242588194
"8296",2002-05-06,126.078760383697,55642,5,127,2002.34394977169,1829,2002,8296,4.83690679407914,208.179141481659,303.374248151177
"8297",2002-05-07,97.5509535095732,55643,5,128,2002.34668949772,1829,2002,8297,4.58037484159411,186.035367621353,296.390369941782
"8298",2002-05-08,89.0020975908696,55644,5,129,2002.34942922374,1829,2002,8298,4.48865993789115,172.060599412034,290.149620170589
"8299",2002-05-09,96.7835669729821,55645,5,130,2002.35216894977,1829,2002,8299,4.57247721719541,162.134331180683,275.882240054056
"8300",2002-05-10,156.413182056143,55646,5,131,2002.3549086758,1829,2002,8300,5.05250110880593,138.510395308049,255.668133421125
"8301",2002-05-11,151.585159750283,55647,5,132,2002.35764840183,1829,2002,8301,5.02114757758739,127.99904709387,238.78802081648
"8302",2002-05-12,194.281300704975,55648,5,133,2002.36038812785,1829,2002,8302,5.26930711245706,130.242145852646,229.202453689056
"8303",2002-05-13,648.05876376303,55649,5,134,2002.36312785388,1829,2002,8303,6.47398137706015,204.810717763979,232.622184835514
"8304",2002-05-14,765.347141422091,55650,5,135,2002.36586757991,1829,2002,8304,6.64032951053641,300.210173180053,235.622197392462
"8305",2002-05-15,727.581907315065,55651,5,136,2002.36860730594,1829,2002,8305,6.58972658008283,391.43586028351,239.467939760955
"8306",2002-05-16,674.761549888692,55652,5,137,2002.37134703196,1829,2002,8306,6.51435936903756,474.004143557183,244.886210997788
"8307",2002-05-20,453.182227053792,55656,5,141,2002.38230593607,1829,2002,8307,6.11629431182218,516.39972141399,246.135298554273
"8308",2002-05-21,219.582402935388,55657,5,142,2002.3850456621,1829,2002,8308,5.3917275740721,526.113613297576,242.829369667055
"8309",2002-05-22,161.29783805474,55658,5,143,2002.38778538813,1829,2002,8309,5.08325258178492,521.401690061828,239.827783951975
"8310",2002-05-23,125.862136508977,55659,5,144,2002.39052511416,1829,2002,8310,4.83518715323658,446.802171882678,236.509993452445
"8311",2002-05-24,105.53630418554,55660,5,145,2002.39326484018,1829,2002,8311,4.65905500922471,352.543480848885,233.226183168558
"8312",2002-05-25,108.832385102854,55661,5,146,2002.39600456621,1829,2002,8312,4.68980894732608,264.150691961426,231.965847531432
"8313",2002-05-27,149.65395082794,55663,5,148,2002.40148401826,1829,2002,8313,5.00832563440421,189.135320667033,233.10475109238
"8314",2002-05-28,110.511574092517,55664,5,149,2002.40422374429,1829,2002,8314,4.70512025839136,140.182370243994,232.355770505928
"8315",2002-05-29,99.9465587123634,55665,5,150,2002.40696347032,1829,2002,8315,4.60463563026227,123.09153535499,232.329152670342
"8316",2002-05-30,89.8770881436617,55666,5,151,2002.40970319635,1829,2002,8316,4.49844304963681,112.888571081979,232.226834465463
"8317",2002-06-03,73.685515390052,55670,6,155,2002.42066210046,1830,2002,8317,4.2998062451451,105.43476806499,232.331984354979
"8318",2002-06-04,89.0020975908696,55671,6,156,2002.42340182648,1830,2002,8318,4.48865993789115,103.072738551465,232.149340695901
"8319",2002-06-05,76.1660711319481,55672,6,157,2002.42614155251,1830,2002,8319,4.33291610279901,98.4061222699073,230.725192102532
"8320",2002-06-06,132.072020917628,55673,6,158,2002.42888127854,1830,2002,8320,4.88334738680604,95.8944179970056,226.709013782063
"8321",2002-06-07,161.29783805474,55674,6,159,2002.43162100457,1830,2002,8321,5.08325258178492,103.149598563037,225.858092548684
"8322",2002-06-08,140.252757833539,55675,6,160,2002.43436073059,1830,2002,8322,4.94344620790672,108.90762700892,224.990936323387
"8323",2002-06-09,101.543628847557,55676,6,161,2002.43710045662,1830,2002,8323,4.62048854698935,110.574275680905,217.649699512819
"8324",2002-06-10,74.6397931126764,55677,6,162,2002.43984018265,1830,2002,8324,4.31267378473295,110.710601069851,212.632206041591
"8325",2002-06-11,56.42922921298,55678,6,163,2002.44257990868,1830,2002,8325,4.03298727271675,106.057334158724,208.560526702239
"8326",2002-06-12,56.42922921298,55679,6,164,2002.4453196347,1830,2002,8326,4.03298727271675,103.237785313157,206.238875663215
"8327",2002-06-13,44.0349455574099,55680,6,165,2002.44805936073,1830,2002,8327,3.78498353590852,90.6610602616973,204.455008731476
"8328",2002-06-14,48.4325517984655,55681,6,166,2002.45079908676,1830,2002,8328,3.88017214547647,74.5374479393725,203.102690538396
"8329",2002-06-15,47.1639570811488,55682,6,167,2002.45353881279,1830,2002,8329,3.85362997972226,61.2390478318882,201.448703542002
"8330",2002-06-16,36.5338129543473,55683,6,168,2002.45627853881,1830,2002,8330,3.59823821407206,51.9519312757154,197.452724571942
"8331",2002-06-17,35.4464460537901,55684,6,169,2002.45901826484,1830,2002,8331,3.56802299559118,46.3528816958745,193.581434115392
"8332",2002-06-18,32.2749592604982,55685,6,170,2002.46175799087,1830,2002,8332,3.47429167447004,42.9022717026628,188.181222733909
"8333",2002-06-19,30.2814532761433,55686,6,171,2002.4644977169,1830,2002,8333,3.41053542200616,39.1668751402576,167.58864571768
"8334",2002-06-20,33.8153957029543,55687,6,172,2002.46723744292,1830,2002,8334,3.52091619295324,37.7069394467639,143.204254193709
"8335",2002-06-21,26.9227921283545,55688,6,173,2002.46997716895,1830,2002,8335,3.29297321887628,34.634116636748,119.848950354152
"8336",2002-06-22,34.3590791532329,55689,6,174,2002.47271689498,1830,2002,8336,3.53686629679281,32.8048483613315,98.5022013296362
"8337",2002-06-23,22.9145425248682,55690,6,175,2002.475456621,1830,2002,8337,3.13177175375867,30.8592382999773,84.1599451786721
"8338",2002-06-24,23.5535121631774,55691,6,176,2002.47819634703,1830,2002,8338,3.15927494578335,29.1602477441755,77.6256488195984
"8339",2002-06-25,27.8328955706438,55692,6,177,2002.48093607306,1830,2002,8339,3.32621861506419,28.5256672170535,73.1768174034619
"8340",2002-06-26,37.6211798549045,55693,6,178,2002.48367579909,1830,2002,8340,3.62756718581875,29.5741995854479,70.2354521816595
"8341",2002-06-27,82.0021731685325,55694,6,179,2002.48641552511,1830,2002,8341,4.40674574896835,36.4580249376734,69.4509811477592
"8342",2002-06-28,155.447577594971,55695,6,180,2002.48915525114,1830,2002,8342,5.04630855320529,54.8187085757615,71.0048208974964
"8343",2002-06-29,134.798933222931,55696,6,181,2002.49189497717,1830,2002,8343,4.90378428467042,69.167259157147,70.5096536439961
"8344",2002-06-30,57.7941012079502,55697,6,182,2002.4946347032,1830,2002,8344,4.05688671524457,74.1500532547301,68.7524045478439
